Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Andre Iguodala,Golden State,4,0,2,6,1-8,3-4,21:05,1,2,+1,5,1,0-2,7,1
Jermaine O'Neal,Golden State,0,1,0,3,4-5,1-2,16:26,2,4,-10,9,0,0-0,5,0
Andrew Bogut,Golden State,0,1,0,5,4-5,0-0,23:01,1,4,+2,8,0,0-0,6,4
Stephen Curry,Golden State,5,0,1,3,2-10,0-0,28:19,0,0,-12,5,0,1-5,3,5
Klay Thompson,Golden State,1,0,2,1,3-8,0-0,23:32,1,2,-18,8,1,2-4,2,0
Steve Blake,Golden State,2,1,0,0,2-5,0-0,26:55,0,4,-21,4,0,0-1,0,0
Jordan Crawford,Golden State,2,0,0,2,5-10,5-5,24:48,0,2,-17,16,0,1-3,2,3
Harrison Barnes,Golden State,2,1,0,1,3-10,4-4,24:28,1,1,-2,11,0,1-4,2,1
David Lee,Golden State,0,2,2,4,4-11,3-5,20:38,2,2,-19,11,2,0-0,6,2
Draymond Green,Golden State,1,0,0,1,0-5,0-0,14:45,1,4,-20,0,1,0-1,2,0
Marreese Speights,Golden State,0,1,1,4,2-6,2-2,9:08,0,2,+8,6,0,0-1,4,0
Hilton Armstrong,Golden State,0,0,1,2,0-1,0-0,6:56,0,0,+8,0,1,0-0,2,0
Mike Dunleavy,Chicago,3,2,0,4,5-11,2-2,36:15,0,4,+30,15,1,3-6,4,2
Carlos Boozer,Chicago,0,0,0,9,6-11,3-4,24:35,4,3,+8,15,1,0-0,13,2
Joakim Noah,Chicago,7,1,3,11,3-10,2-2,32:35,6,2,+18,8,1,0-0,17,4
Jimmy Butler,Chicago,2,3,0,1,5-10,5-6,36:35,1,3,+17,16,2,1-1,2,1
Kirk Hinrich,Chicago,3,2,1,3,3-8,3-5,24:58,1,1,+4,9,2,0-2,4,1
Taj Gibson,Chicago,3,1,2,3,7-13,7-8,27:26,2,4,+20,21,1,0-0,5,3
D.J. Augustin,Chicago,4,0,0,3,2-6,1-1,23:02,0,2,+16,5,0,0-3,3,1
Tony Snell,Chicago,2,0,0,3,2-5,1-1,18:19,1,2,+1,6,0,1-2,4,0
Nazr Mohammed,Chicago,0,0,0,2,4-7,0-1,9:17,1,2,-2,8,0,0-0,3,2
Erik Murphy,Chicago,0,0,0,0,0-1,0-0,4:52,0,1,-8,0,0,0-0,0,0
Tornike Shengelia,Chicago,0,0,1,1,0-1,0-0,2:07,0,0,-4,0,0,0-0,1,0
