Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Roger Mason Jr.,New Orleans,0,0,0,2,0-2,0-0,14:49,0,2,+0,0,1,0-0,2,1
Louis Amundson,New Orleans,3,0,0,3,0-1,1-2,17:48,1,2,+0,1,0,0-0,4,0
Eric Gordon,New Orleans,0,0,0,2,8-17,2-3,30:38,0,1,+0,20,1,2-4,2,3
Robin Lopez,New Orleans,2,0,0,0,3-4,0-0,26:17,2,2,+0,6,0,0-0,2,2
Ryan Anderson,New Orleans,1,0,0,3,6-18,0-0,35:31,2,3,+0,13,1,1-10,5,1
Al-Farouq Aminu,New Orleans,0,0,0,5,2-4,2-3,27:52,3,1,+0,6,1,0-0,8,0
Greivis Vasquez,New Orleans,9,0,0,7,9-18,0-0,39:12,1,3,+0,18,2,0-3,8,3
Lance Thomas,New Orleans,0,0,0,2,1-1,1-3,16:00,0,2,+0,3,0,0-0,2,0
Anthony Davis,New Orleans,0,0,0,5,4-8,8-8,16:24,2,5,+0,16,0,0-0,7,1
Brian Roberts,New Orleans,0,0,0,0,2-7,0-0,15:29,0,0,+0,4,0,0-2,0,0
Nene Hilario,Washington,1,2,0,1,2-9,5-6,23:23,1,3,+0,9,1,0-0,2,1
Emeka Okafor,Washington,2,1,0,2,1-4,2-4,27:37,0,1,+0,4,1,0-0,2,2
Trevor Ariza,Washington,4,0,0,8,2-10,0-0,22:15,0,0,+0,4,0,0-4,8,0
Martell Webster,Washington,1,0,0,3,6-14,2-2,32:31,1,2,+0,18,0,4-11,4,2
Cartier Martin,Washington,1,0,0,2,4-6,0-0,10:41,1,4,+0,10,0,2-2,3,1
Garrett Temple,Washington,5,0,0,2,4-5,2-3,44:57,0,0,+0,10,1,0-0,2,0
John Wall,Washington,9,0,0,3,12-15,2-2,33:36,1,1,+0,29,2,3-3,4,3
Kevin Seraphin,Washington,0,3,0,1,4-6,2-2,17:33,0,2,+0,10,0,0-0,1,2
Trevor Booker,Washington,0,1,0,8,1-3,0-0,27:27,5,5,+0,2,0,0-0,13,1
