Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Blake Griffin,LA Clippers,4,0,3,6,7-16,4-4,41:32,1,3,+9,18,1,0-1,7,4
Jared Dudley,LA Clippers,2,1,1,4,3-9,2-2,36:57,2,1,+4,9,1,1-3,6,0
DeAndre Jordan,LA Clippers,0,1,0,5,2-3,1-6,31:44,1,4,-3,5,1,0-0,6,0
Chris Paul,LA Clippers,9,0,0,6,8-16,6-8,36:28,1,0,+7,22,2,0-2,7,3
Willie Green,LA Clippers,0,1,0,1,3-6,0-0,19:08,0,2,-5,8,0,2-3,1,0
Jamal Crawford,LA Clippers,3,2,1,3,7-14,5-6,27:24,0,1,+11,21,1,2-2,3,2
Darren Collison,LA Clippers,2,0,0,3,3-7,4-6,22:34,2,5,+14,10,2,0-1,5,2
Stephen Jackson,LA Clippers,0,0,0,0,0-3,0-0,12:18,0,0,+1,0,0,0-3,0,0
Antawn Jamison,LA Clippers,0,1,0,0,1-2,0-2,8:42,1,0,+2,3,0,1-2,1,2
Ryan Hollins,LA Clippers,0,0,0,1,0-0,0-0,3:14,0,1,+0,0,1,0-0,1,0
Jeff Green,Boston,1,1,0,4,10-23,6-6,44:04,0,2,-9,29,0,3-7,4,1
Brandon Bass,Boston,1,2,1,11,6-12,5-7,41:25,1,2,-9,17,2,0-0,12,1
Jared Sullinger,Boston,1,0,1,5,5-13,0-0,31:25,4,5,+4,10,0,0-3,9,1
Jordan Crawford,Boston,9,0,2,4,7-17,5-6,39:04,1,3,-6,20,1,1-4,5,3
Avery Bradley,Boston,2,1,1,3,3-8,0-0,33:18,0,3,-6,8,1,2-2,3,2
Gerald Wallace,Boston,1,0,0,2,1-2,0-0,17:38,1,1,-7,2,0,0-1,3,2
Courtney Lee,Boston,2,1,1,1,0-2,0-0,14:42,1,6,-2,0,0,0-0,2,2
Phil Pressey,Boston,2,0,0,1,0-1,0-0,8:56,0,0,-2,0,1,0-0,1,1
Vitor Faverani,Boston,0,0,0,0,0-1,0-0,5:17,0,0,-2,0,0,0-0,0,0
MarShon Brooks,Boston,1,0,0,1,1-1,0-0,4:11,0,1,-1,2,0,0-0,1,3
