Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Dorell Wright,Philadelphia,6,1,0,7,5-12,8-9,32:34,1,1,+0,22,1,4-10,8,2
Damien Wilkins,Philadelphia,5,0,0,3,2-6,0-2,31:37,0,1,+0,4,1,0-0,3,0
Spencer Hawes,Philadelphia,3,1,0,6,6-13,1-1,30:40,3,3,+0,13,1,0-1,9,3
Thaddeus Young,Philadelphia,1,0,0,1,5-8,1-2,22:52,2,2,+0,11,2,0-0,3,0
Jrue Holiday,Philadelphia,3,0,0,2,7-15,0-0,27:32,1,0,+0,14,1,0-3,3,5
Evan Turner,Philadelphia,5,0,0,3,5-13,2-2,29:06,0,2,+0,13,1,1-3,3,0
Lavoy Allen,Philadelphia,0,0,0,0,2-6,0-0,13:06,3,2,+0,4,2,0-0,3,0
Arnett Moultrie,Philadelphia,0,1,0,2,4-5,1-1,24:48,3,4,+0,9,1,0-0,5,1
Justin Holiday,Philadelphia,2,2,0,2,3-9,4-4,27:45,0,0,+0,11,0,1-5,2,1
Charlie Villanueva,Detroit,0,0,0,1,0-1,0-0,6:27,0,0,+0,0,0,0-0,1,0
Will Bynum,Detroit,6,0,0,3,8-13,4-4,25:18,0,3,+0,22,0,2-3,3,2
Rodney Stuckey,Detroit,6,0,0,4,3-9,0-0,32:36,0,3,+0,8,1,2-5,4,2
Jonas Jerebko,Detroit,2,1,0,1,3-7,3-4,20:01,1,3,+0,9,0,0-2,2,1
Greg Monroe,Detroit,4,1,0,10,10-14,7-7,36:49,6,1,+0,27,0,0-0,16,2
Brandon Knight,Detroit,4,0,0,0,5-16,0-0,31:02,2,2,+0,12,1,2-6,2,3
Kyle Singler,Detroit,0,0,0,5,6-11,2-2,30:44,0,0,+0,16,3,2-6,5,0
Andre Drummond,Detroit,0,1,0,5,2-4,1-4,32:43,3,6,+0,5,2,0-0,8,3
Khris Middleton,Detroit,1,0,0,2,4-7,1-1,15:48,0,3,+0,10,0,1-2,2,1
Kim English,Detroit,0,0,0,0,0-1,0-0,8:32,0,0,+0,0,0,0-1,0,0
