Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Dirk Nowitzki,Dallas,3,1,0,6,8-12,9-10,35:39,0,3,-1,28,2,3-5,6,5
Shawn Marion,Dallas,2,0,0,3,4-6,0-0,30:32,1,3,+8,8,1,0-1,4,2
Samuel Dalembert,Dallas,0,1,3,7,2-5,0-0,20:18,2,1,+8,4,3,0-0,9,1
Monta Ellis,Dallas,4,0,1,3,7-16,4-6,41:44,0,4,-6,20,1,2-6,3,5
Jose Calderon,Dallas,5,0,0,1,4-10,0-0,35:29,0,1,+10,12,0,4-9,1,3
Vince Carter,Dallas,1,1,0,2,7-12,4-4,27:12,1,3,-15,21,1,3-6,3,3
DeJuan Blair,Dallas,5,2,1,5,4-10,1-1,26:55,2,3,-15,9,3,0-0,7,1
Jae Crowder,Dallas,1,1,0,1,0-1,0-0,15:57,0,2,-15,0,0,0-1,1,1
Gal Mekel,Dallas,1,0,0,0,0-1,0-0,6:02,0,0,-6,0,0,0-0,0,3
Ricky Ledo,Dallas,0,0,0,0,1-1,0-0,0:12,0,0,+2,2,0,0-0,0,0
LeBron James,Miami,4,0,0,6,14-18,10-11,36:58,0,0,+0,39,1,1-1,6,6
Shane Battier,Miami,0,1,2,4,1-4,2-2,23:46,1,2,-6,4,2,0-1,5,0
Chris Bosh,Miami,0,2,1,3,4-11,6-6,29:47,1,4,-9,14,1,0-1,4,0
Dwyane Wade,Miami,8,0,1,4,7-14,3-7,36:09,1,2,+0,17,8,0-0,5,0
Mario Chalmers,Miami,3,1,1,2,2-8,0-0,24:16,0,3,-8,4,1,0-3,2,4
Rashard Lewis,Miami,2,0,0,3,4-6,0-0,28:36,0,1,+15,11,1,3-5,3,1
Norris Cole,Miami,0,0,0,1,3-4,4-4,26:25,0,0,+12,11,3,1-2,1,3
Chris Andersen,Miami,0,0,1,6,2-4,0-0,18:13,1,2,+15,4,0,0-0,7,0
Michael Beasley,Miami,0,1,0,1,3-5,0-0,15:50,0,1,+11,6,2,0-0,1,2
