Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Thaddeus Young,Philadelphia,2,0,2,3,14-20,1-2,40:46,3,4,+6,30,3,1-3,6,1
Evan Turner,Philadelphia,0,1,1,7,9-20,3-4,36:06,0,4,+8,23,1,2-3,7,4
Spencer Hawes,Philadelphia,7,0,1,8,3-8,2-2,33:25,1,5,+11,9,4,1-1,9,2
Michael Carter-Williams,Philadelphia,4,1,3,8,5-16,6-8,33:16,1,1,-5,16,0,0-2,9,2
Hollis Thompson,Philadelphia,0,0,0,1,1-3,0-0,21:23,0,2,+4,2,2,0-2,1,0
Tony Wroten,Philadelphia,3,0,2,3,4-10,4-7,25:35,0,2,-3,12,1,0-1,3,2
James Anderson,Philadelphia,0,0,0,2,1-4,1-1,21:28,0,0,+6,3,0,0-2,2,1
Lavoy Allen,Philadelphia,2,1,0,2,3-6,0-0,14:30,1,3,-9,6,0,0-0,3,2
Brandon Davies,Philadelphia,0,0,0,2,0-0,0-0,7:14,0,3,-4,0,1,0-0,2,0
Elliot Williams,Philadelphia,0,0,0,1,0-1,0-0,6:17,0,1,-4,0,0,0-0,1,0
Nicolas Batum,Portland,10,1,1,7,1-9,2-2,36:53,3,6,-6,4,1,0-4,10,4
LaMarcus Aldridge,Portland,3,5,0,14,13-30,3-3,36:52,0,0,-6,29,0,0-0,14,3
Robin Lopez,Portland,0,0,0,6,4-8,6-10,34:07,9,3,-9,14,1,0-0,15,1
Wesley Matthews,Portland,4,0,0,1,4-12,5-7,35:35,2,2,-6,13,2,0-5,3,1
Damian Lillard,Portland,1,2,2,1,6-20,4-4,35:00,1,2,-15,17,0,1-6,2,6
Mo Williams,Portland,5,1,0,2,5-13,4-4,24:16,1,1,+14,16,2,2-6,3,3
Joel Freeland,Portland,0,0,0,3,2-4,0-0,13:45,2,3,+10,4,0,0-0,5,0
Dorell Wright,Portland,3,0,0,1,0-1,0-0,12:25,0,1,+4,0,0,0-1,1,0
Meyers Leonard,Portland,0,0,0,5,1-2,0-0,11:08,1,2,+4,2,1,0-0,6,0
