Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Luol Deng,Chicago,6,0,0,2,6-11,9-13,32:28,0,3,-17,22,1,1-2,2,3
Carlos Boozer,Chicago,1,0,1,4,6-13,2-4,25:24,2,1,-20,14,0,0-0,6,1
Joakim Noah,Chicago,2,0,1,3,4-6,0-2,22:28,1,1,-21,8,0,0-0,4,1
Mike Dunleavy,Chicago,3,0,0,2,6-9,0-0,29:30,0,2,-26,14,0,2-4,2,2
Kirk Hinrich,Chicago,7,0,1,2,3-7,2-3,27:48,0,3,-20,9,0,1-3,2,3
Tony Snell,Chicago,2,0,0,0,2-4,1-1,27:40,1,1,-25,5,0,0-1,1,0
Nazr Mohammed,Chicago,0,1,0,6,2-6,0-0,21:13,5,2,-17,4,0,0-0,11,2
Taj Gibson,Chicago,1,0,2,6,3-13,0-0,20:33,2,1,-10,6,1,0-0,8,1
Marquis Teague,Chicago,1,0,0,3,0-7,0-0,20:12,0,2,-19,0,0,0-1,3,1
Mike James,Chicago,1,0,0,0,0-3,0-0,6:22,0,1,-10,0,0,0-1,0,0
Erik Murphy,Chicago,0,0,0,0,0-2,0-0,6:22,0,1,-10,0,0,0-0,0,0
Blake Griffin,LA Clippers,2,3,0,10,6-10,3-4,27:18,2,4,+19,15,1,0-0,12,2
Jared Dudley,LA Clippers,1,0,0,1,8-10,1-1,21:34,0,4,+18,21,0,4-5,1,0
DeAndre Jordan,LA Clippers,2,1,0,6,1-1,0-0,26:20,1,4,+19,2,0,0-0,7,2
Chris Paul,LA Clippers,17,1,0,1,6-10,3-4,27:12,0,1,+22,16,2,1-4,1,1
J.J. Redick,LA Clippers,2,0,0,1,8-11,2-2,24:46,0,0,+24,19,2,1-3,1,0
Reggie Bullock,LA Clippers,1,0,0,3,3-6,0-0,26:05,1,2,+22,6,0,0-2,4,0
Ryan Hollins,LA Clippers,0,0,0,3,1-3,0-0,21:16,2,3,+18,2,0,0-0,5,0
Darren Collison,LA Clippers,5,0,0,3,4-6,6-6,20:48,0,3,+17,14,1,0-1,3,2
Jamal Crawford,LA Clippers,2,0,1,3,4-11,0-0,17:44,0,1,+9,8,1,0-2,3,1
Antawn Jamison,LA Clippers,0,0,0,3,4-8,2-2,15:13,0,1,+15,11,1,1-1,3,1
Willie Green,LA Clippers,0,0,0,2,1-2,0-0,6:15,0,0,+7,2,0,0-0,2,0
Byron Mullens,LA Clippers,0,0,0,2,2-4,0-0,5:30,0,0,+5,5,0,1-3,2,0
