Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
David West,Indiana,4,1,0,9,6-11,3-4,29:34,2,1,+0,15,1,0-0,11,3
Danny Granger,Indiana,0,0,0,1,3-5,1-2,9:34,2,2,+0,8,1,1-3,3,1
Gerald Green,Indiana,0,0,0,0,0-0,2-2,1:31,0,0,+0,2,0,0-0,0,0
Ian Mahinmi,Indiana,0,0,0,4,3-10,1-2,22:32,2,3,+0,7,1,0-0,6,3
D.J. Augustin,Indiana,7,0,0,2,0-1,2-2,18:54,0,1,+0,2,0,0-1,2,2
Roy Hibbert,Indiana,0,2,0,1,7-10,4-4,23:57,2,4,+0,18,0,0-0,3,4
George Hill,Indiana,4,0,0,1,2-8,0-0,29:06,0,2,+0,5,2,1-6,1,0
Tyler Hansbrough,Indiana,1,0,0,1,2-3,1-2,18:26,1,1,+0,5,1,0-0,2,1
Jeff Ayres,Indiana,0,0,0,0,1-1,0-0,1:31,0,0,+0,2,0,0-0,0,0
Sam Young,Indiana,0,0,0,1,0-0,0-0,1:31,0,0,+0,0,0,0-0,1,0
Paul George,Indiana,3,0,0,9,8-16,2-2,41:57,1,4,+0,22,1,4-7,10,4
Lance Stephenson,Indiana,1,0,0,1,1-2,0-0,23:44,0,4,+0,3,0,1-1,1,0
Orlando Johnson,Indiana,0,1,0,3,1-3,2-2,17:43,0,2,+0,4,0,0-2,3,1
Amir Johnson,Toronto,1,1,0,2,1-3,0-0,18:18,1,5,+0,2,0,0-0,3,1
Alan Anderson,Toronto,1,1,0,2,6-12,2-2,21:45,0,3,+0,14,2,0-4,2,2
John Lucas III,Toronto,2,0,0,2,4-9,0-0,23:40,0,0,+0,10,1,2-3,2,0
Andrea Bargnani,Toronto,0,1,0,0,3-7,2-2,32:46,0,2,+0,8,1,0-1,0,2
Rudy Gay,Toronto,2,0,0,4,7-16,7-7,32:01,1,2,+0,21,1,0-1,5,4
Kyle Lowry,Toronto,2,1,0,3,2-5,0-0,24:40,1,2,+0,5,1,1-1,4,2
Aaron Gray,Toronto,0,0,0,0,1-1,0-0,7:22,0,3,+0,2,0,0-0,0,1
DeMar DeRozan,Toronto,3,0,0,2,2-10,5-10,33:45,1,1,+0,9,1,0-0,3,0
Landry Fields,Toronto,0,0,0,0,0-0,0-0,1:59,0,0,+0,0,0,0-0,0,0
Jonas Valanciunas,Toronto,0,1,0,6,1-3,2-2,25:46,3,3,+0,4,0,0-0,9,1
Terrence Ross,Toronto,1,0,0,1,0-4,0-0,12:37,0,0,+0,0,1,0-1,1,0
Quincy Acy,Toronto,0,1,0,0,2-2,2-2,5:21,1,4,+0,6,1,0-0,1,0
