Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Channing Frye,Phoenix,1,1,0,3,6-10,3-4,27:48,0,4,+2,20,2,5-7,3,0
P.J. Tucker,Phoenix,2,0,0,1,6-6,2-3,24:48,4,4,-13,17,0,3-3,5,3
Miles Plumlee,Phoenix,0,3,1,9,2-6,0-2,24:20,2,3,+3,4,0,0-0,11,1
Gerald Green,Phoenix,3,0,1,1,5-15,4-4,35:28,0,3,-7,14,1,0-8,1,3
Goran Dragic,Phoenix,8,0,0,5,4-9,6-11,32:14,0,5,-4,14,1,0-1,5,6
Markieff Morris,Phoenix,2,0,2,8,4-13,2-4,36:04,1,4,+15,11,0,1-2,9,1
Archie Goodwin,Phoenix,0,1,0,6,3-5,2-3,22:20,0,1,+19,8,1,0-1,6,2
Marcus Morris,Phoenix,1,0,0,1,2-2,3-7,18:32,2,0,+15,8,1,1-1,3,2
Ish Smith,Phoenix,4,0,0,0,1-4,0-0,18:26,0,1,+5,2,2,0-0,0,3
Josh McRoberts,Charlotte,5,0,1,3,4-10,0-0,30:32,3,4,+13,10,1,2-6,6,0
Michael Kidd-Gilchrist,Charlotte,0,0,0,3,1-2,7-8,18:21,0,2,-10,9,1,0-0,3,2
Al Jefferson,Charlotte,3,3,0,4,3-6,3-5,24:56,2,4,-9,9,2,0-0,6,3
Kemba Walker,Charlotte,6,0,1,5,7-18,2-3,37:22,0,3,+3,16,1,0-4,5,1
Gerald Henderson,Charlotte,3,1,0,4,6-12,5-6,34:21,0,4,+7,17,1,0-1,4,1
Ramon Sessions,Charlotte,0,0,1,3,6-10,2-6,28:23,1,1,-10,15,2,1-2,4,3
Cody Zeller,Charlotte,0,0,1,5,2-11,2-2,24:56,4,3,-8,6,0,0-0,9,3
Jeffery Taylor,Charlotte,0,0,0,0,2-4,0-0,17:48,0,5,-12,4,0,0-0,0,2
Jeff Adrien,Charlotte,0,0,1,2,1-3,3-3,15:36,1,1,-10,5,1,0-0,3,1
Anthony Tolliver,Charlotte,0,0,0,1,0-1,0-0,7:45,0,1,+1,0,0,0-1,1,0
