Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Keyon Dooling,Memphis,0,0,0,0,0-0,0-0,3:13,0,0,+0,0,1,0-0,0,0
Zach Randolph,Memphis,0,1,0,4,1-8,0-0,28:05,3,2,+0,2,0,0-0,7,1
Tayshaun Prince,Memphis,2,0,0,0,2-5,2-4,28:51,1,0,+0,6,0,0-0,1,0
Tony Allen,Memphis,1,0,0,3,3-3,2-2,25:21,1,2,+0,8,0,0-0,4,2
Mike Conley,Memphis,8,0,0,4,5-12,4-6,31:32,0,2,+0,14,1,0-0,4,4
Marc Gasol,Memphis,2,2,0,6,7-16,1-2,34:14,1,3,+0,15,1,0-0,7,0
Jerryd Bayless,Memphis,5,1,0,4,3-7,2-2,20:36,0,2,+0,8,1,0-2,4,0
Darrell Arthur,Memphis,2,1,0,2,1-2,0-0,12:08,1,2,+0,2,0,0-0,3,2
Austin Daye,Memphis,0,0,0,1,2-5,0-0,8:49,0,0,+0,4,0,0-1,1,1
Ed Davis,Memphis,0,1,0,0,1-3,3-4,10:33,2,2,+0,5,0,0-0,2,0
Quincy Pondexter,Memphis,0,0,0,1,6-11,0-0,29:12,0,2,+0,17,0,5-9,1,2
Jon Leuer,Memphis,0,0,0,0,1-1,0-0,5:14,1,0,+0,2,1,0-0,1,0
Tony Wroten,Memphis,0,0,0,0,0-1,0-0,2:12,0,0,+0,0,0,0-0,0,0
Tim Duncan,San Antonio,4,2,0,8,3-9,0-0,27:25,2,1,+0,6,0,0-0,10,2
Tracy McGrady,San Antonio,0,0,0,2,0-2,0-0,6:45,0,0,+0,0,0,0-2,2,1
Manu Ginobili,San Antonio,3,1,0,4,2-6,3-5,21:06,1,2,+0,8,1,1-3,5,1
Tony Parker,San Antonio,9,0,0,1,9-14,2-2,32:52,0,2,+0,20,2,0-0,1,3
Boris Diaw,San Antonio,2,0,0,0,0-2,2-2,21:04,1,3,+0,2,0,0-1,1,0
Matt Bonner,San Antonio,1,0,0,2,4-7,0-0,16:55,0,1,+0,12,0,4-6,2,0
Tiago Splitter,San Antonio,2,0,0,0,0-1,1-2,16:44,0,4,+0,1,0,0-0,0,1
DeJuan Blair,San Antonio,1,0,0,1,2-2,2-2,5:15,1,2,+0,6,0,0-0,2,0
Danny Green,San Antonio,3,0,0,3,6-9,1-1,25:51,1,2,+0,16,0,3-6,4,1
Patty Mills,San Antonio,1,0,0,0,1-1,0-0,5:14,0,1,+0,3,0,1-1,0,0
Gary Neal,San Antonio,1,0,0,1,5-8,0-0,18:58,0,0,+0,11,0,1-4,1,1
Kawhi Leonard,San Antonio,1,1,0,2,7-10,0-0,29:56,0,0,+0,18,2,4-5,2,1
Cory Joseph,San Antonio,0,0,0,2,1-5,0-0,11:55,1,0,+0,2,0,0-1,3,0
