Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
LaMarcus Aldridge,Portland,3,1,0,9,13-28,5-5,39:05,5,0,+0,32,0,1-2,14,4
Joel Freeland,Portland,0,0,0,3,2-4,2-2,12:18,1,2,+0,6,1,0-0,4,1
J.J. Hickson,Portland,0,0,0,4,2-5,0-0,15:51,2,2,+0,4,0,0-0,6,0
Nicolas Batum,Portland,4,2,0,3,3-9,0-0,39:22,0,0,+0,9,0,3-8,3,2
Eric Maynor,Portland,4,1,0,2,1-4,1-2,17:08,0,1,+0,4,0,1-1,2,1
Wesley Matthews,Portland,6,1,0,3,3-12,0-0,40:13,1,4,+0,6,4,0-5,4,0
Luke Babbitt,Portland,2,0,0,0,2-4,0-0,11:57,1,1,+0,6,0,2-4,1,0
Damian Lillard,Portland,7,0,0,5,10-20,2-3,41:57,2,3,+0,27,0,5-7,7,4
Meyers Leonard,Portland,0,1,0,3,2-3,2-2,16:45,0,1,+0,6,0,0-0,3,0
Will Barton,Portland,0,0,0,2,0-1,0-0,5:24,0,0,+0,0,0,0-1,2,1
Dorell Wright,Philadelphia,4,3,0,8,5-14,4-4,34:21,0,1,+0,16,0,2-7,8,1
Damien Wilkins,Philadelphia,6,0,0,1,6-8,0-0,35:45,1,3,+0,12,1,0-1,2,4
Spencer Hawes,Philadelphia,4,2,0,12,9-14,0-0,39:53,1,3,+0,18,0,0-1,13,4
Thaddeus Young,Philadelphia,5,2,0,1,9-15,1-3,39:55,2,3,+0,19,4,0-1,3,3
Jrue Holiday,Philadelphia,6,1,0,5,11-21,2-2,40:32,3,1,+0,27,1,3-6,8,1
Evan Turner,Philadelphia,4,0,0,3,1-8,0-0,24:38,0,2,+0,2,0,0-0,3,0
Charles Jenkins,Philadelphia,1,0,0,0,1-3,0-0,11:12,0,1,+0,2,0,0-0,0,0
Lavoy Allen,Philadelphia,0,0,0,2,1-2,0-0,4:35,1,1,+0,2,0,0-0,3,0
Arnett Moultrie,Philadelphia,1,0,0,3,0-1,3-4,9:09,0,0,+0,3,1,0-0,3,0
