Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Luke Walton,Cleveland,3,1,0,3,3-9,0-0,18:37,1,1,+0,7,0,1-4,4,0
Shaun Livingston,Cleveland,1,0,0,2,0-2,3-3,13:45,0,6,+0,3,1,0-0,2,1
C.J. Miles,Cleveland,0,0,0,2,3-11,0-0,32:12,0,0,+0,8,1,2-5,2,0
Omri Casspi,Cleveland,1,0,0,1,0-1,0-0,6:07,0,0,+0,0,0,0-1,1,0
Alonzo Gee,Cleveland,1,0,0,1,2-5,5-6,30:50,0,2,+0,9,3,0-1,1,1
Kyrie Irving,Cleveland,5,0,0,3,13-24,4-4,38:31,0,3,+0,31,4,1-4,3,2
Tristan Thompson,Cleveland,2,0,0,7,7-15,5-10,37:07,7,2,+0,19,2,0-0,14,3
Dion Waiters,Cleveland,1,1,0,3,1-9,3-4,22:35,1,0,+0,5,0,0-2,4,0
Tyler Zeller,Cleveland,2,2,0,8,3-7,5-5,40:16,1,2,+0,11,0,0-0,9,1
Jared Jeffries,Portland,1,1,0,2,0-5,0-0,15:32,3,1,+0,0,1,0-1,5,0
Sasha Pavlovic,Portland,0,0,0,0,0-2,0-0,5:55,0,0,+0,0,0,0-1,0,0
LaMarcus Aldridge,Portland,3,4,0,8,7-14,1-2,37:24,2,3,+0,15,0,0-0,10,2
Joel Freeland,Portland,0,1,0,3,1-3,1-2,12:24,0,2,+0,3,0,0-0,3,0
J.J. Hickson,Portland,1,1,0,7,5-8,3-6,30:40,4,4,+0,13,1,0-1,11,2
Nicolas Batum,Portland,2,0,0,9,8-17,4-5,37:45,3,5,+0,23,1,3-9,12,9
Wesley Matthews,Portland,3,0,0,5,6-13,1-1,36:33,1,5,+0,17,0,4-8,6,3
Nolan Smith,Portland,1,0,0,3,1-4,0-0,12:27,1,1,+0,3,1,1-3,4,1
Damian Lillard,Portland,7,0,0,1,3-9,6-8,36:14,0,3,+0,13,1,1-5,1,2
Will Barton,Portland,1,0,0,1,0-4,1-2,15:06,1,1,+0,1,1,0-1,2,0
