Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Mo Williams,Utah,8,0,0,1,9-17,3-5,41:12,0,5,+0,23,3,2-4,1,3
Al Jefferson,Utah,2,2,0,10,9-23,0-0,41:42,3,4,+0,18,3,0-0,13,2
Marvin Williams,Utah,1,0,0,6,4-9,0-0,34:38,3,2,+0,9,1,1-4,9,1
Randy Foye,Utah,5,0,0,1,3-5,0-0,27:36,0,1,+0,8,0,2-3,1,0
Paul Millsap,Utah,2,2,0,4,5-13,1-2,34:05,2,5,+0,11,2,0-1,6,1
Derrick Favors,Utah,0,4,0,8,3-6,0-1,19:03,0,4,+0,6,1,0-0,8,4
Gordon Hayward,Utah,5,1,0,6,2-10,0-0,34:03,0,3,+0,5,0,1-2,6,3
Alec Burks,Utah,0,0,0,0,6-9,0-0,21:31,1,2,+0,14,0,2-3,1,1
Enes Kanter,Utah,0,0,0,1,0-4,3-4,11:11,2,1,+0,3,1,0-0,3,1
Tim Duncan,San Antonio,5,2,0,15,4-13,11-13,37:12,1,2,+0,19,0,0-0,16,2
Stephen Jackson,San Antonio,2,0,0,0,0-3,0-0,7:35,0,1,+0,0,3,0-2,0,0
Manu Ginobili,San Antonio,1,0,0,4,2-9,0-0,27:46,0,2,+0,5,2,1-5,4,5
Tony Parker,San Antonio,5,0,0,2,8-13,6-8,36:50,0,2,+0,22,0,0-0,2,3
Boris Diaw,San Antonio,1,0,0,1,3-5,0-0,18:53,0,1,+0,6,0,0-1,1,0
Matt Bonner,San Antonio,1,1,0,0,2-2,0-0,8:51,0,1,+0,5,0,1-1,0,0
Tiago Splitter,San Antonio,3,4,0,7,2-9,1-3,32:45,3,4,+0,5,0,0-0,10,3
DeJuan Blair,San Antonio,0,0,0,1,1-1,0-0,4:53,1,3,+0,2,0,0-0,2,1
Danny Green,San Antonio,2,1,0,1,6-9,0-0,34:13,0,0,+0,15,0,3-6,1,0
Nando De Colo,San Antonio,3,0,0,1,1-2,0-0,8:44,0,1,+0,2,1,0-0,1,1
Kawhi Leonard,San Antonio,0,2,0,5,9-14,0-0,42:35,3,0,+0,21,2,3-4,8,2
Cory Joseph,San Antonio,0,0,0,1,1-4,0-0,4:43,0,0,+0,2,0,0-1,1,0
