Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Derrick Favors,Utah,3,0,0,13,10-17,4-6,36:48,4,5,-6,24,0,0-0,17,3
Richard Jefferson,Utah,5,0,1,3,3-5,4-4,21:45,0,3,-6,11,0,1-1,3,2
Enes Kanter,Utah,0,0,1,5,5-8,3-3,23:17,1,4,-5,13,0,0-0,6,4
Gordon Hayward,Utah,6,1,0,5,7-18,3-4,32:24,1,2,+4,19,1,2-4,6,1
John Lucas III,Utah,1,0,1,2,2-8,0-0,28:11,0,5,+0,4,0,0-2,2,0
Alec Burks,Utah,3,0,3,4,2-10,5-6,22:38,1,3,+1,9,2,0-3,5,1
Rudy Gobert,Utah,1,5,1,9,2-6,0-0,20:08,3,1,+3,4,1,0-0,12,1
Scott Machado,Utah,1,0,1,1,2-4,1-2,19:53,1,3,-3,5,0,0-1,2,3
Ian Clark,Utah,1,1,0,0,3-7,0-0,19:20,0,4,-7,8,0,2-5,0,1
Mike Harris,Utah,3,0,0,2,0-2,0-0,11:55,2,2,+3,0,1,0-0,4,3
Brian Cook,Utah,0,0,0,0,1-2,0-0,3:40,0,0,-4,2,0,0-1,0,1
Blake Griffin,LA Clippers,2,1,0,4,5-11,5-8,24:00,2,2,-3,15,2,0-0,6,3
Jared Dudley,LA Clippers,2,0,0,1,2-4,0-2,21:58,0,3,+4,4,1,0-2,1,1
DeAndre Jordan,LA Clippers,1,1,0,6,4-6,1-4,24:25,1,3,+8,9,0,0-0,7,0
Chris Paul,LA Clippers,10,0,0,5,3-8,7-8,26:47,1,0,+9,14,1,1-1,6,2
J.J. Redick,LA Clippers,2,1,1,1,4-12,3-3,19:49,0,2,+8,14,1,3-7,1,0
Jamal Crawford,LA Clippers,2,0,2,2,6-16,4-5,30:51,0,1,-7,16,1,0-1,2,1
Darren Collison,LA Clippers,4,1,2,3,3-8,9-9,24:14,0,3,-2,15,2,0-1,3,2
Willie Green,LA Clippers,1,0,0,2,2-7,0-2,19:22,2,4,+5,5,0,1-3,4,0
Byron Mullens,LA Clippers,1,0,2,2,0-3,0-0,15:15,0,0,-10,0,0,0-1,2,0
Ryan Hollins,LA Clippers,0,2,0,2,2-3,3-4,13:30,0,1,+1,7,1,0-0,2,1
Antawn Jamison,LA Clippers,0,1,0,4,1-3,2-2,8:14,0,0,+9,4,0,0-2,4,0
Louis Amundson,LA Clippers,1,1,0,1,0-2,0-0,6:32,4,4,+2,0,1,0-0,5,1
Reggie Bullock,LA Clippers,0,0,0,0,0-0,0-0,5:02,0,1,-4,0,0,0-0,0,1
