Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Dorell Wright,Philadelphia,0,0,0,1,5-9,0-0,19:15,0,0,+0,14,1,4-7,1,0
Royal Ivey,Philadelphia,1,0,0,1,1-5,0-1,16:06,1,1,+0,2,0,0-1,2,0
Damien Wilkins,Philadelphia,1,0,0,4,7-14,6-8,33:16,5,3,+0,20,1,0-1,9,0
Spencer Hawes,Philadelphia,1,1,0,5,5-9,2-2,33:13,2,2,+0,12,1,0-1,7,0
Thaddeus Young,Philadelphia,0,0,0,6,2-9,2-2,33:27,1,0,+0,6,3,0-0,7,2
Jrue Holiday,Philadelphia,8,0,0,3,2-24,1-1,36:33,3,4,+0,5,3,0-5,6,3
Evan Turner,Philadelphia,3,0,0,5,6-15,2-2,32:48,1,4,+0,14,2,0-1,6,5
Lavoy Allen,Philadelphia,2,0,0,1,2-2,0-0,19:28,3,1,+0,4,1,0-0,4,1
Arnett Moultrie,Philadelphia,0,0,0,0,2-2,0-0,9:01,3,0,+0,4,0,0-0,3,2
Justin Holiday,Philadelphia,0,0,0,2,1-5,0-0,6:54,0,1,+0,2,0,0-0,2,2
Jannero Pargo,Charlotte,0,0,0,1,0-1,0-0,8:14,0,1,+0,0,0,0-0,1,2
Ben Gordon,Charlotte,3,0,0,1,2-9,5-6,25:02,0,1,+0,9,0,0-3,1,2
Tyrus Thomas,Charlotte,0,0,0,1,2-9,2-2,11:53,1,1,+0,6,1,0-1,2,0
Josh McRoberts,Charlotte,4,0,0,12,6-7,0-0,42:47,4,3,+0,12,1,0-0,16,1
Gerald Henderson,Charlotte,4,1,0,1,10-18,4-4,36:13,3,2,+0,24,2,0-3,4,1
Reggie Williams,Charlotte,1,0,0,3,5-7,0-0,17:25,0,1,+0,12,0,2-3,3,2
Jeff Adrien,Charlotte,0,0,0,0,0-3,0-0,2:50,0,0,+0,0,1,0-0,0,0
Bismack Biyombo,Charlotte,0,3,0,8,2-7,0-0,38:29,3,2,+0,4,1,0-0,11,0
Kemba Walker,Charlotte,10,1,0,5,6-14,3-4,39:46,0,2,+0,17,5,2-4,5,6
Michael Kidd-Gilchrist,Charlotte,0,0,0,5,2-6,0-0,17:22,2,0,+0,4,0,0-0,7,3
