Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Mike Dunleavy,Chicago,1,0,0,3,6-10,3-5,34:42,1,2,+9,18,0,3-3,4,1
Carlos Boozer,Chicago,1,0,1,10,6-12,7-12,30:35,3,4,+10,19,1,0-0,13,3
Joakim Noah,Chicago,7,2,0,9,2-5,4-6,35:01,1,2,-5,8,2,0-0,10,3
Jimmy Butler,Chicago,0,1,1,3,3-8,3-4,40:17,0,3,+10,10,0,1-2,3,3
Kirk Hinrich,Chicago,6,0,0,1,2-9,2-2,33:16,1,3,+10,6,0,0-4,2,0
Taj Gibson,Chicago,0,2,1,5,2-7,8-10,23:52,1,3,+7,12,0,0-0,6,0
D.J. Augustin,Chicago,1,0,1,1,2-8,0-0,23:35,0,1,+1,6,1,2-6,1,1
Tony Snell,Chicago,1,0,0,1,1-3,0-0,12:20,0,1,-5,2,0,0-1,1,0
Nazr Mohammed,Chicago,1,0,0,3,0-0,0-0,6:22,1,0,+8,0,1,0-0,4,0
Ersan Ilyasova,Milwaukee,0,0,0,5,6-13,0-0,29:54,1,4,-10,14,1,2-2,6,0
Giannis Antetokounmpo,Milwaukee,1,0,0,1,0-5,0-0,11:42,0,3,-5,0,0,0-1,1,3
Larry Sanders,Milwaukee,0,2,0,6,0-2,1-2,22:55,3,6,-12,1,0,0-0,9,1
Luke Ridnour,Milwaukee,8,0,0,4,6-14,0-0,40:20,1,4,-2,14,1,2-5,5,1
Brandon Knight,Milwaukee,1,0,3,2,5-21,2-2,30:31,2,3,-13,12,3,0-6,4,2
Khris Middleton,Milwaukee,2,0,0,7,1-7,0-0,29:20,1,3,+3,3,0,1-1,8,1
O.J. Mayo,Milwaukee,1,0,1,2,6-16,2-4,27:07,2,2,-7,16,0,2-6,4,2
Miroslav Raduljica,Milwaukee,0,1,0,1,3-4,4-4,20:37,4,3,+3,10,0,0-0,5,0
Ekpe Udoh,Milwaukee,2,1,1,2,1-4,0-0,19:27,2,0,+2,2,0,0-0,4,2
Caron Butler,Milwaukee,0,0,0,2,0-2,0-0,8:08,0,1,-4,0,1,0-0,2,0
