Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Vince Carter,Dallas,8,0,0,3,3-11,0-0,25:34,0,1,+0,7,0,1-6,3,1
Dirk Nowitzki,Dallas,2,0,0,6,6-14,3-3,28:36,0,2,+0,16,1,1-4,6,0
Shawn Marion,Dallas,2,1,0,10,10-17,4-4,33:04,2,2,+0,25,0,1-1,12,2
Mike James,Dallas,2,0,0,0,2-3,2-2,18:18,0,2,+0,8,1,2-3,0,0
Chris Kaman,Dallas,1,0,0,7,3-7,0-0,22:18,2,3,+0,6,0,0-0,9,2
Brandan Wright,Dallas,0,2,0,2,9-14,2-2,25:42,4,2,+0,20,1,0-0,6,0
O.J. Mayo,Dallas,6,0,0,3,5-9,2-2,34:48,1,2,+0,13,2,1-3,4,2
Anthony Morrow,Dallas,1,0,0,0,1-2,2-2,8:13,0,0,+0,4,0,0-0,0,0
Darren Collison,Dallas,8,1,0,1,7-10,4-4,29:42,0,3,+0,18,1,0-2,1,1
Jae Crowder,Dallas,0,0,0,2,0-3,0-0,13:45,0,3,+0,0,1,0-1,2,1
John Salmons,Sacramento,2,0,0,2,1-6,0-0,25:44,0,1,+0,3,1,1-5,2,0
Travis Outlaw,Sacramento,0,0,0,1,1-4,0-0,11:27,0,0,+0,2,0,0-0,1,1
Jason Thompson,Sacramento,4,1,0,13,6-13,4-5,36:46,3,1,+0,16,0,0-0,16,3
Tyreke Evans,Sacramento,6,0,0,7,10-15,4-6,40:41,2,1,+0,26,0,2-4,9,1
James Johnson,Sacramento,2,0,0,2,0-2,0-2,8:30,1,0,+0,0,0,0-0,3,0
Toney Douglas,Sacramento,1,0,0,1,6-9,0-0,17:39,0,3,+0,14,2,2-5,1,1
Marcus Thornton,Sacramento,0,0,0,0,0-1,0-0,5:37,0,0,+0,0,1,0-1,0,1
DeMarcus Cousins,Sacramento,0,0,0,1,2-5,2-2,9:08,1,2,+0,6,0,0-0,2,1
Patrick Patterson,Sacramento,2,0,0,5,3-9,3-4,41:36,2,2,+0,10,0,1-3,7,3
Jimmer Fredette,Sacramento,2,0,0,0,1-3,0-0,7:18,1,3,+0,2,0,0-1,1,0
Isaiah Thomas,Sacramento,1,0,0,1,9-20,11-12,35:34,2,3,+0,29,1,0-7,3,1
