Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Lamar Odom,LA Clippers,1,1,0,4,4-5,0-0,22:31,1,2,+0,10,0,2-2,5,0
Jamal Crawford,LA Clippers,5,0,0,2,2-6,1-1,26:30,0,2,+0,6,1,1-2,2,3
Caron Butler,LA Clippers,2,0,0,1,3-9,2-2,22:14,1,2,+0,8,1,0-1,2,1
Matt Barnes,LA Clippers,4,1,0,3,8-10,5-6,28:32,0,4,+0,21,2,0-2,3,2
Willie Green,LA Clippers,0,0,0,3,2-7,2-2,21:38,1,3,+0,7,0,1-3,4,0
Chris Paul,LA Clippers,13,0,0,2,4-10,1-1,26:26,1,3,+0,10,2,1-1,3,1
Ronny Turiaf,LA Clippers,0,1,0,4,2-4,0-0,16:55,1,2,+0,4,1,0-0,5,1
Ryan Hollins,LA Clippers,0,0,0,2,2-4,0-1,3:36,0,0,+0,4,0,0-0,2,0
DeAndre Jordan,LA Clippers,2,0,0,8,7-10,1-4,25:29,3,2,+0,15,0,0-0,11,1
Blake Griffin,LA Clippers,1,0,0,8,7-12,4-5,27:29,3,0,+0,18,2,0-0,11,0
Eric Bledsoe,LA Clippers,5,0,0,1,3-5,2-2,18:40,0,2,+0,8,1,0-0,1,2
Joel Przybilla,Milwaukee,0,0,0,1,0-0,0-0,7:18,0,0,+0,0,0,0-0,1,0
Drew Gooden,Milwaukee,0,0,0,2,2-6,0-0,12:50,2,3,+0,5,1,1-1,4,2
Marquis Daniels,Milwaukee,2,1,0,3,6-13,2-2,36:05,2,3,+0,16,2,2-4,5,1
Ersan Ilyasova,Milwaukee,0,0,0,3,2-6,2-2,19:58,1,2,+0,8,0,2-4,4,0
Monta Ellis,Milwaukee,4,0,0,2,4-14,5-7,31:32,1,1,+0,13,1,0-3,3,1
Luc Richard Mbah a Moute,Milwaukee,1,0,0,4,4-7,2-2,24:30,2,2,+0,11,0,1-1,6,1
Brandon Jennings,Milwaukee,3,0,0,1,3-13,2-2,30:37,0,4,+0,9,1,1-6,1,4
Ekpe Udoh,Milwaukee,1,1,0,2,4-5,1-2,20:59,3,3,+0,9,0,0-0,5,0
Larry Sanders,Milwaukee,1,1,0,3,1-3,2-2,16:57,0,2,+0,4,0,0-0,3,1
John Henson,Milwaukee,0,2,0,3,1-5,0-0,12:41,2,0,+0,2,0,0-0,5,0
Doron Lamb,Milwaukee,3,0,0,2,3-11,2-6,26:33,1,2,+0,8,1,0-2,3,3
