Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Channing Frye,Phoenix,2,0,0,7,3-5,0-0,24:17,0,4,-12,8,0,2-4,7,1
P.J. Tucker,Phoenix,1,0,0,0,2-6,1-1,22:20,2,0,-12,5,1,0-1,2,1
Miles Plumlee,Phoenix,1,2,2,5,5-8,1-2,30:05,3,1,-22,11,0,0-0,8,4
Goran Dragic,Phoenix,5,1,1,2,7-13,1-4,36:10,1,2,-21,16,1,1-5,3,3
Eric Bledsoe,Phoenix,5,0,0,2,4-13,1-2,31:44,1,3,-19,9,0,0-3,3,1
Markieff Morris,Phoenix,3,1,1,5,4-9,2-2,25:02,3,3,+8,10,0,0-0,8,2
Marcus Morris,Phoenix,2,1,1,3,7-15,1-1,24:21,3,3,+0,18,2,3-5,6,0
Gerald Green,Phoenix,3,0,0,0,1-8,3-3,23:51,0,1,-5,6,0,1-7,0,0
Archie Goodwin,Phoenix,0,0,1,3,4-7,0-0,12:27,0,0,-3,8,0,0-2,3,2
Dionte Christmas,Phoenix,0,0,1,0,0-3,0-0,4:01,1,0,-3,0,0,0-2,1,0
Viacheslav Kravtsov,Phoenix,0,0,0,0,0-0,0-0,2:51,0,0,-3,0,0,0-0,0,0
Ish Smith,Phoenix,0,0,0,0,0-0,0-0,2:51,0,0,-3,0,0,0-0,0,0
Ed Davis,Memphis,1,2,1,9,8-11,5-11,32:31,3,3,+21,21,0,0-0,12,1
Tayshaun Prince,Memphis,0,0,0,1,5-6,0-0,30:55,1,1,+29,10,1,0-0,2,0
Kosta Koufos,Memphis,2,2,2,9,7-12,0-0,32:12,3,2,+16,14,1,0-0,12,1
Mike Conley,Memphis,14,0,1,2,6-15,5-5,36:52,0,3,+29,18,0,1-4,2,2
Tony Allen,Memphis,2,0,0,1,5-11,0-0,23:36,2,4,+26,11,4,1-2,3,2
Jon Leuer,Memphis,1,3,0,7,10-13,2-2,29:52,2,1,+4,23,0,1-2,9,1
Jerryd Bayless,Memphis,3,0,0,0,4-8,0-1,20:56,0,1,-4,10,1,2-3,0,0
Mike Miller,Memphis,0,0,1,0,0-4,0-0,14:25,1,3,-10,0,0,0-2,1,1
Nick Calathes,Memphis,2,0,0,0,0-3,1-2,11:08,0,0,-10,1,0,0-1,0,0
Jamaal Franklin,Memphis,1,0,0,2,1-1,0-0,7:33,0,1,-6,2,0,0-0,2,0
