Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Jameer Nelson,Orlando,8,0,0,3,6-15,0-0,34:11,0,2,+0,16,1,4-7,3,3
J.J. Redick,Orlando,4,0,0,4,9-18,0-0,34:53,0,1,+0,23,2,5-12,4,0
Arron Afflalo,Orlando,2,0,0,3,9-21,7-7,38:14,1,2,+0,26,2,1-6,4,1
Josh McRoberts,Orlando,2,0,0,3,1-4,0-0,10:04,0,0,+0,2,0,0-3,3,1
Ish Smith,Orlando,2,0,0,0,1-2,0-0,12:33,0,0,+0,2,0,0-0,0,1
Nikola Vucevic,Orlando,3,1,0,10,4-8,0-2,34:57,1,3,+0,8,0,0-0,11,3
E'Twaun Moore,Orlando,0,0,0,0,0-0,0-0,3:08,0,0,+0,0,0,0-0,0,1
Gustavo Ayon,Orlando,3,0,0,4,4-8,0-0,35:10,3,3,+0,8,0,0-0,7,3
Maurice Harkless,Orlando,0,0,0,2,3-3,0-0,16:18,1,0,+0,6,0,0-0,3,0
Andrew Nicholson,Orlando,0,0,0,0,1-4,0-0,4:48,3,0,+0,2,0,0-0,3,0
Kyle O'Quinn,Orlando,1,1,0,0,1-3,0-0,3:08,0,2,+0,2,0,0-0,0,0
DeQuan Jones,Orlando,0,0,0,3,0-0,2-2,12:36,0,0,+0,2,0,0-0,3,0
Nene Hilario,Washington,4,0,0,9,7-11,9-10,29:04,2,3,+0,23,1,0-0,11,3
Emeka Okafor,Washington,1,3,0,10,1-7,0-0,29:57,1,1,+0,2,0,0-0,11,1
Martell Webster,Washington,2,0,0,1,3-7,0-0,23:14,0,3,+0,8,0,2-3,1,0
Cartier Martin,Washington,0,0,0,1,0-2,0-0,8:35,0,1,+0,0,1,0-2,1,2
Garrett Temple,Washington,6,0,0,4,6-8,0-0,34:42,2,2,+0,13,2,1-3,6,1
Kevin Seraphin,Washington,1,4,0,4,8-18,1-2,32:03,2,1,+0,17,0,0-0,6,1
Jordan Crawford,Washington,6,0,0,4,11-16,2-2,34:14,2,1,+0,27,1,3-5,6,1
Jan Vesely,Washington,0,0,0,0,0-0,0-0,3:51,2,0,+0,0,0,0-0,2,0
Shelvin Mack,Washington,1,0,0,2,2-7,0-0,13:50,0,1,+0,4,0,0-4,2,1
Bradley Beal,Washington,4,1,0,1,4-12,3-3,30:30,0,1,+0,11,1,0-3,1,0
