Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Luol Deng,Chicago,2,0,3,8,3-18,0-0,32:34,5,4,-16,6,1,0-1,13,4
Carlos Boozer,Chicago,0,1,1,6,7-18,1-4,30:18,4,2,-5,15,2,0-0,10,3
Joakim Noah,Chicago,8,1,1,5,4-10,3-4,32:49,7,3,-5,11,0,0-0,12,1
Derrick Rose,Chicago,4,0,2,3,9-20,0-1,33:05,1,2,-19,19,0,1-2,4,2
Mike Dunleavy,Chicago,2,1,1,5,6-11,1-1,31:13,0,1,+3,15,1,2-5,5,0
Kirk Hinrich,Chicago,4,0,0,3,3-5,1-1,31:03,1,1,-9,7,0,0-2,4,2
Taj Gibson,Chicago,0,0,1,4,4-9,1-2,23:25,4,4,-10,9,0,0-0,8,2
Marquis Teague,Chicago,2,0,1,0,1-5,1-1,14:55,0,1,+9,3,0,0-0,0,3
Nazr Mohammed,Chicago,0,0,0,1,0-1,0-0,8:07,0,0,-2,0,0,0-0,1,0
Erik Murphy,Chicago,0,0,0,0,0-0,0-0,1:16,0,0,+2,0,0,0-0,0,0
Tony Snell,Chicago,0,0,0,1,1-1,0-0,1:15,0,0,+2,2,0,0-0,1,0
Kenneth Faried,Denver,2,2,0,7,5-9,2-6,29:30,4,4,+5,12,1,0-0,11,1
Wilson Chandler,Denver,3,0,0,3,0-2,0-0,27:14,0,1,-4,0,1,0-1,3,2
J.J. Hickson,Denver,1,0,0,7,6-11,2-2,28:55,2,3,-4,14,1,0-0,9,2
Ty Lawson,Denver,7,0,0,1,3-9,3-4,34:51,2,2,-3,10,1,1-2,3,3
Randy Foye,Denver,0,1,0,0,5-6,0-0,13:08,0,0,+7,12,0,2-3,0,1
Nate Robinson,Denver,3,0,1,1,3-13,3-3,24:04,1,3,+9,11,1,2-6,2,1
Jordan Hamilton,Denver,0,1,0,4,6-12,2-3,22:10,2,0,+10,17,1,3-6,6,1
Timofey Mozgov,Denver,1,3,2,4,2-6,0-2,19:00,1,2,+14,4,0,0-0,5,3
Darrell Arthur,Denver,1,1,0,3,3-8,0-0,17:06,0,1,+9,6,0,0-0,3,0
Andre Miller,Denver,4,2,0,3,1-1,0-0,14:13,0,1,+7,2,0,0-0,3,1
Evan Fournier,Denver,1,0,0,2,4-7,0-2,9:49,1,0,+0,9,0,1-3,3,0
