Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Terrence Ross,Toronto,0,0,0,0,3-10,1-2,27:58,0,5,-3,9,1,2-6,0,1
Amir Johnson,Toronto,2,0,0,2,4-6,0-0,24:31,3,6,-18,8,0,0-1,5,1
Jonas Valanciunas,Toronto,2,0,1,10,4-7,3-9,23:24,3,4,-14,11,0,0-0,13,3
DeMar DeRozan,Toronto,8,1,1,4,9-21,17-19,40:58,1,2,-15,36,2,1-4,5,0
Kyle Lowry,Toronto,3,0,1,3,6-18,5-6,40:48,3,5,-10,19,0,2-7,6,3
Patrick Patterson,Toronto,1,1,0,4,4-8,2-2,19:37,2,2,-5,10,2,0-2,6,0
John Salmons,Toronto,0,0,0,1,1-4,0-0,17:14,0,2,-6,2,2,0-1,1,0
Greivis Vasquez,Toronto,4,0,1,0,0-3,0-0,17:02,0,2,-5,0,0,0-1,0,0
Steve Novak,Toronto,1,0,0,3,2-5,0-0,15:19,0,2,+3,6,0,2-4,3,0
Tyler Hansbrough,Toronto,1,0,0,0,1-3,2-2,10:10,4,3,+12,4,0,0-0,4,1
Chuck Hayes,Toronto,0,0,0,1,0-0,0-0,2:54,0,2,-4,0,0,0-0,1,0
Julyan Stone,Toronto,0,0,0,0,0-0,0-0,0:05,0,0,+0,0,0,0-0,0,0
Matt Barnes,LA Clippers,4,0,0,4,4-6,0-0,35:32,1,4,+19,11,1,3-5,5,3
Blake Griffin,LA Clippers,2,1,1,7,13-18,10-13,28:19,1,5,+14,36,2,0-1,8,2
DeAndre Jordan,LA Clippers,4,2,0,10,4-6,10-22,41:29,3,4,+22,18,2,0-0,13,0
Jamal Crawford,LA Clippers,6,0,0,3,4-13,12-12,45:06,3,2,+9,21,1,1-5,6,3
Darren Collison,LA Clippers,7,0,0,3,4-15,1-1,37:51,0,4,+7,11,0,2-8,3,2
Jared Dudley,LA Clippers,1,0,1,3,2-5,1-2,20:53,2,3,-1,5,0,0-1,5,1
Willie Green,LA Clippers,0,0,0,3,4-7,2-2,18:48,0,2,+3,12,0,2-3,3,0
Ryan Hollins,LA Clippers,0,1,0,1,0-0,1-2,6:25,0,3,-9,1,0,0-0,1,0
Reggie Bullock,LA Clippers,1,0,0,1,1-1,0-0,5:36,0,1,+1,3,0,1-1,1,1
