Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Khris Middleton,Milwaukee,4,0,1,8,6-11,6-6,43:04,0,4,+1,19,3,1-3,8,3
Caron Butler,Milwaukee,3,0,1,4,7-17,3-3,42:00,1,1,-3,20,1,3-5,5,2
Ekpe Udoh,Milwaukee,2,2,0,2,0-2,0-0,18:30,2,3,+6,0,2,0-0,4,1
O.J. Mayo,Milwaukee,2,0,5,6,10-22,4-4,43:39,1,4,-4,25,0,1-3,7,6
Nate Wolters,Milwaukee,3,0,1,2,3-8,3-4,39:48,1,2,+2,9,1,0-1,3,1
John Henson,Milwaukee,1,5,0,8,5-11,0-1,27:18,1,2,-6,10,0,0-0,9,3
Giannis Antetokounmpo,Milwaukee,1,0,0,1,1-2,4-4,19:27,1,0,-5,6,2,0-1,2,1
Miroslav Raduljica,Milwaukee,0,0,0,1,1-1,0-0,6:14,0,3,-6,2,0,0-0,1,1
Maurice Harkless,Orlando,1,3,0,6,5-11,0-4,37:43,3,2,+6,10,1,0-2,9,2
Jason Maxiell,Orlando,0,0,0,0,0-1,0-0,4:38,0,0,-6,0,0,0-0,0,0
Nikola Vucevic,Orlando,3,1,1,7,6-10,5-6,37:18,4,3,+2,17,2,0-0,11,4
Arron Afflalo,Orlando,6,0,0,7,11-15,6-6,40:08,1,2,+4,36,2,8-11,8,4
Jameer Nelson,Orlando,5,1,1,2,3-11,2-2,30:30,0,3,+0,8,0,0-4,2,1
Ronnie Price,Orlando,2,1,0,5,1-3,0-0,24:49,2,2,+8,2,1,0-2,7,2
Victor Oladipo,Orlando,2,1,3,2,4-14,1-1,22:20,0,1,+6,10,1,1-1,2,2
E'Twaun Moore,Orlando,0,1,1,0,1-8,0-0,17:23,0,2,+0,2,0,0-3,0,0
Doron Lamb,Orlando,1,0,0,1,0-2,0-0,11:25,0,1,-4,0,0,0-2,1,0
Kyle O'Quinn,Orlando,0,0,1,2,3-5,1-2,10:42,2,1,+1,7,0,0-0,4,0
Andrew Nicholson,Orlando,0,0,0,0,1-2,0-0,3:05,1,0,-2,2,0,0-1,1,0
