Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Amir Johnson,Toronto,0,4,0,9,3-12,0-3,39:13,5,4,+0,6,0,0-1,14,2
Alan Anderson,Toronto,3,0,0,4,3-12,7-8,34:52,0,3,+0,15,1,2-5,4,4
John Lucas III,Toronto,2,0,0,0,8-16,0-0,24:02,0,1,+0,19,0,3-7,0,2
Kyle Lowry,Toronto,5,0,0,7,5-11,2-2,30:00,3,3,+0,14,1,2-3,10,3
Aaron Gray,Toronto,1,1,0,7,4-8,0-0,34:37,4,3,+0,8,0,0-0,11,1
DeMar DeRozan,Toronto,2,0,0,3,8-16,5-6,34:51,1,1,+0,23,2,2-3,4,2
Landry Fields,Toronto,2,0,0,4,1-5,1-2,14:48,0,0,+0,3,0,0-0,4,0
Terrence Ross,Toronto,1,0,0,2,0-4,2-2,20:55,1,2,+0,2,2,0-3,3,2
Quincy Acy,Toronto,0,0,0,1,1-1,0-0,6:43,1,1,+0,2,0,0-0,2,1
DeShawn Stevenson,Atlanta,0,1,0,2,2-4,0-2,18:15,0,3,+0,6,0,2-4,2,2
Jannero Pargo,Atlanta,0,0,0,1,0-1,0-0,4:53,0,1,+0,0,0,0-0,1,1
Kyle Korver,Atlanta,3,0,0,6,6-10,0-0,36:44,0,3,+0,17,2,5-9,6,1
Devin Harris,Atlanta,5,1,0,0,3-7,1-1,31:52,0,1,+0,8,2,1-4,0,3
Josh Smith,Atlanta,3,3,0,10,7-16,5-7,38:20,1,3,+0,20,3,1-3,11,4
Al Horford,Atlanta,6,3,0,9,10-15,2-4,43:54,1,0,+0,22,0,0-0,10,0
Jeff Teague,Atlanta,7,0,0,4,3-11,2-2,39:34,0,3,+0,9,3,1-3,4,5
Ivan Johnson,Atlanta,2,0,0,1,3-6,0-1,13:46,1,4,+0,6,0,0-0,2,1
John Jenkins,Atlanta,0,0,0,0,2-5,1-1,12:42,0,0,+0,5,0,0-3,0,0
