Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Terrence Ross,Toronto,3,3,0,1,7-10,3-3,36:43,0,2,+1,18,2,1-2,1,2
Amir Johnson,Toronto,1,3,1,7,2-6,2-2,18:23,2,4,-3,6,1,0-0,9,1
Jonas Valanciunas,Toronto,0,0,1,7,4-10,5-6,28:41,1,2,+4,13,0,0-0,8,1
DeMar DeRozan,Toronto,1,0,2,2,6-17,7-8,32:39,1,0,+5,19,1,0-1,3,3
Kyle Lowry,Toronto,6,0,1,3,5-15,0-0,30:49,0,1,+15,13,2,3-11,3,3
John Salmons,Toronto,9,0,1,1,4-9,0-0,24:16,0,0,+16,11,2,3-4,1,0
Patrick Patterson,Toronto,0,1,0,4,4-7,0-0,24:02,2,3,+18,9,0,1-1,6,0
Greivis Vasquez,Toronto,3,0,0,2,0-4,0-0,19:33,0,1,-7,0,0,0-2,2,3
Tyler Hansbrough,Toronto,0,0,0,2,4-5,1-1,12:49,3,3,+5,9,2,0-0,5,1
Chuck Hayes,Toronto,1,0,0,2,1-2,0-0,12:05,0,2,-4,2,0,0-0,2,0
Wilson Chandler,Denver,4,0,0,3,4-10,0-0,34:22,2,2,-9,10,1,2-5,5,2
Kenneth Faried,Denver,0,4,0,7,6-10,0-0,32:10,1,1,+12,12,1,0-0,8,3
J.J. Hickson,Denver,4,0,1,10,7-10,4-8,29:53,3,3,+13,18,1,0-0,13,2
Randy Foye,Denver,16,0,1,2,4-13,1-1,43:29,1,3,-5,10,2,1-6,3,8
Evan Fournier,Denver,0,0,4,3,7-20,1-1,38:32,3,2,+1,18,2,3-8,6,7
Timofey Mozgov,Denver,2,0,1,3,3-5,0-0,18:07,0,2,-23,6,1,0-0,3,1
Quincy Miller,Denver,0,2,0,5,3-7,2-2,15:20,1,2,-4,10,1,2-2,6,1
Darrell Arthur,Denver,1,0,0,2,1-2,2-2,12:32,0,3,-13,4,0,0-0,2,0
Jordan Hamilton,Denver,0,0,0,2,1-2,0-0,10:39,0,0,-13,2,0,0-0,2,0
Anthony Randolph,Denver,0,0,0,0,0-1,0-0,4:56,1,1,-9,0,0,0-0,1,1
