Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Jason Thompson,Sacramento,1,0,1,5,6-8,0-0,22:25,3,4,-15,12,1,0-0,8,1
Rudy Gay,Sacramento,0,0,0,0,2-5,0-0,5:59,0,0,+3,4,0,0-0,0,0
DeMarcus Cousins,Sacramento,3,2,1,4,1-2,0-2,9:28,0,2,+1,2,1,0-0,4,0
Isaiah Thomas,Sacramento,6,1,0,3,6-16,6-10,39:06,0,5,-23,20,2,2-9,3,4
Marcus Thornton,Sacramento,2,1,1,0,2-8,0-0,22:09,0,3,-17,4,0,0-1,0,1
Derrick Williams,Sacramento,1,0,0,7,7-15,5-8,39:37,4,1,-23,22,0,3-6,11,1
Ben McLemore,Sacramento,0,0,1,1,3-10,2-2,35:08,0,5,-7,11,0,3-7,1,2
Jimmer Fredette,Sacramento,1,0,0,2,4-6,2-2,17:48,0,0,-12,14,0,4-6,2,2
Carl Landry,Sacramento,0,0,2,3,2-8,2-2,12:00,3,2,-6,6,0,0-0,6,2
Aaron Gray,Sacramento,1,0,1,2,0-3,0-2,11:47,0,1,-17,0,1,0-0,2,0
Quincy Acy,Sacramento,0,1,0,3,0-0,0-0,11:05,0,1,+0,0,0,0-0,3,0
Ray McCallum,Sacramento,4,1,0,1,1-3,0-0,7:57,0,0,+4,2,0,0-0,1,0
Travis Outlaw,Sacramento,0,0,2,0,0-2,1-2,5:31,1,2,+7,1,0,0-1,1,0
Chandler Parsons,Houston,4,0,1,6,7-15,2-2,34:53,4,0,+17,19,0,3-7,10,2
Donatas Motiejunas,Houston,2,1,1,8,2-6,2-3,29:01,1,6,+17,6,0,0-1,9,1
Dwight Howard,Houston,1,4,1,9,10-13,6-17,32:28,4,1,+10,26,1,0-0,13,2
Patrick Beverley,Houston,8,1,3,5,2-9,1-2,33:11,1,4,+31,6,2,1-4,6,0
James Harden,Houston,9,2,0,2,7-16,10-10,33:03,0,2,+12,24,2,0-5,2,3
Omri Casspi,Houston,1,0,0,9,9-15,0-0,33:03,3,4,+18,20,1,2-5,12,1
Jeremy Lin,Houston,4,1,0,0,4-10,4-6,29:36,1,3,+9,13,1,1-4,1,1
Robert Covington,Houston,0,0,0,0,2-5,0-0,10:02,0,1,-3,5,1,1-4,0,0
Aaron Brooks,Houston,0,0,0,2,0-1,0-0,4:43,0,0,-6,0,0,0-1,2,0
