Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Nazr Mohammed,Chicago,2,1,0,3,0-3,2-2,18:38,2,2,+0,2,0,0-0,5,0
Vladimir Radmanovic,Chicago,0,0,0,1,0-3,0-0,15:28,1,4,+0,0,0,0-3,2,2
Carlos Boozer,Chicago,4,0,0,6,8-12,5-6,29:22,1,4,+0,21,0,0-0,7,3
Luol Deng,Chicago,2,0,0,1,5-12,0-0,32:32,3,0,+0,10,1,0-0,4,2
Nate Robinson,Chicago,3,0,0,1,7-9,4-5,34:28,0,3,+0,19,1,1-2,1,2
Joakim Noah,Chicago,3,0,0,6,3-8,0-0,29:22,3,3,+0,6,0,0-0,9,1
Marco Belinelli,Chicago,2,0,0,1,0-9,0-0,22:25,0,1,+0,0,0,0-5,1,1
Daequan Cook,Chicago,1,1,0,5,4-12,0-0,21:20,0,2,+0,9,0,1-6,5,3
Jimmy Butler,Chicago,1,0,0,0,2-10,2-2,22:53,2,0,+0,6,0,0-3,2,0
Marquis Teague,Chicago,1,1,0,3,3-5,0-0,13:32,0,0,+0,6,0,0-2,3,3
John Salmons,Sacramento,2,0,0,2,2-10,0-0,30:17,0,1,+0,5,0,1-5,2,0
Travis Outlaw,Sacramento,0,0,0,1,0-2,0-0,5:43,0,0,+0,0,0,0-2,1,0
Chuck Hayes,Sacramento,1,0,0,4,3-5,4-7,26:11,4,1,+0,10,1,0-0,8,0
Jason Thompson,Sacramento,1,1,0,3,4-8,4-4,25:48,0,3,+0,12,0,0-0,3,1
Tyreke Evans,Sacramento,7,1,0,4,11-13,3-4,36:24,1,3,+0,26,3,1-3,5,2
Toney Douglas,Sacramento,1,0,0,3,3-5,3-3,19:57,0,3,+0,10,3,1-2,3,0
Marcus Thornton,Sacramento,0,0,0,0,3-8,0-0,12:00,0,0,+0,7,0,1-2,0,0
Cole Aldrich,Sacramento,0,1,0,5,2-5,2-2,23:43,1,2,+0,6,0,0-0,6,1
Patrick Patterson,Sacramento,2,0,0,8,6-7,0-0,20:18,1,3,+0,14,1,2-2,9,0
Jimmer Fredette,Sacramento,0,0,0,0,3-6,2-2,11:36,0,0,+0,9,0,1-2,0,0
Isaiah Thomas,Sacramento,3,0,0,3,8-14,4-4,28:03,0,0,+0,22,1,2-5,3,1
