Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Rudy Gay,Sacramento,3,1,2,5,8-21,4-6,39:43,1,1,-1,20,1,0-3,6,1
Reggie Evans,Sacramento,0,0,1,4,3-6,0-0,22:19,4,3,-3,6,3,0-0,8,2
DeMarcus Cousins,Sacramento,1,6,4,11,5-15,3-6,37:48,3,2,+1,13,1,0-0,14,5
Isaiah Thomas,Sacramento,8,0,0,3,6-15,7-9,39:22,1,1,-11,19,1,0-4,4,5
Ben McLemore,Sacramento,1,0,0,0,4-9,0-0,25:07,0,2,-10,9,0,1-3,0,1
Travis Outlaw,Sacramento,1,0,0,6,0-6,0-0,23:06,0,5,-4,0,0,0-3,6,1
Derrick Williams,Sacramento,2,0,0,4,3-4,3-4,21:27,1,1,-7,10,0,1-1,5,1
Jason Thompson,Sacramento,1,0,0,4,1-3,1-5,13:48,3,1,-9,3,0,0-0,7,0
Ray McCallum,Sacramento,0,0,0,0,4-5,0-0,12:06,0,2,-1,9,0,1-1,0,0
Quincy Acy,Sacramento,1,0,0,0,0-0,0-0,5:15,0,1,-5,0,0,0-0,0,0
Josh Smith,Detroit,2,0,0,7,10-17,2-4,32:31,1,3,+8,24,0,2-2,8,2
Greg Monroe,Detroit,3,1,1,11,2-6,2-2,29:38,1,2,-1,6,0,0-0,12,3
Andre Drummond,Detroit,0,5,0,3,6-9,3-4,32:58,5,5,+13,15,0,0-0,8,2
Kyle Singler,Detroit,3,1,2,5,4-10,1-1,39:52,2,3,+4,11,5,2-4,7,1
Brandon Jennings,Detroit,6,0,1,2,1-10,2-2,27:48,0,3,+5,5,1,1-7,2,0
Rodney Stuckey,Detroit,4,0,1,3,8-16,6-6,32:02,0,3,+10,23,2,1-2,3,0
Will Bynum,Detroit,7,0,2,0,4-14,0-0,21:34,0,1,+3,8,0,0-2,0,3
Jonas Jerebko,Detroit,1,0,0,4,2-4,0-0,15:29,1,3,+2,5,0,1-1,5,0
Kentavious Caldwell-Pope,Detroit,0,0,0,2,1-1,0-0,8:08,0,1,+6,2,1,0-0,2,0
