Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Joe Johnson,Brooklyn,1,0,0,1,5-10,2-3,22:17,2,1,-14,16,0,4-7,3,2
Paul Pierce,Brooklyn,2,0,0,4,2-4,0-2,17:59,0,1,-13,4,1,0-1,4,0
Andray Blatche,Brooklyn,2,0,0,2,3-7,2-4,14:43,2,1,-13,8,2,0-1,4,0
Deron Williams,Brooklyn,0,0,1,1,4-10,0-0,24:50,0,2,-22,10,2,2-4,1,3
Shaun Livingston,Brooklyn,1,0,0,1,1-5,2-2,14:43,1,0,-13,4,0,0-0,2,1
Alan Anderson,Brooklyn,3,1,1,2,1-8,2-2,31:28,2,2,+3,4,2,0-4,4,1
Mason Plumlee,Brooklyn,1,1,2,6,4-11,5-8,29:17,2,5,-1,13,0,0-0,8,2
Jason Terry,Brooklyn,2,0,0,1,6-11,0-0,24:59,0,2,+0,18,2,6-9,1,0
Reggie Evans,Brooklyn,0,0,3,3,3-10,5-7,20:18,6,2,+4,11,1,0-0,9,1
Marquis Teague,Brooklyn,4,0,0,0,2-6,1-1,19:28,0,2,+13,5,3,0-0,0,2
Mirza Teletovic,Brooklyn,1,1,1,2,0-5,0-0,13:43,0,1,-9,0,1,0-5,2,0
Andrei Kirilenko,Brooklyn,0,0,1,1,1-2,0-0,6:15,1,0,-15,2,0,0-0,2,0
Josh Smith,Detroit,7,4,0,7,9-16,4-5,35:02,1,1,+19,23,1,1-3,8,1
Greg Monroe,Detroit,3,0,0,5,5-9,2-2,30:48,2,6,+11,12,2,0-0,7,3
Andre Drummond,Detroit,1,1,1,14,7-12,2-8,39:51,8,4,+12,16,1,0-0,22,3
Kyle Singler,Detroit,1,2,0,3,6-13,1-2,39:08,2,4,+8,16,3,3-5,5,4
Brandon Jennings,Detroit,9,0,1,8,8-13,5-5,38:52,2,0,+21,26,1,5-7,10,8
Rodney Stuckey,Detroit,2,1,0,4,6-14,2-2,28:51,0,2,+3,14,1,0-1,4,0
Jonas Jerebko,Detroit,1,1,0,0,1-1,0-0,10:29,0,1,+1,2,0,0-0,0,1
Chauncey Billups,Detroit,2,0,0,1,1-4,0-0,9:08,0,1,-5,2,0,0-0,1,2
Kentavious Caldwell-Pope,Detroit,0,0,1,0,0-2,0-0,7:51,0,0,+10,0,1,0-1,0,0
