Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Josh McRoberts,Charlotte,7,1,1,1,1-3,0-0,28:00,0,1,+11,2,1,0-1,1,0
Jeffery Taylor,Charlotte,0,0,0,0,0-0,0-0,0:37,0,0,-2,0,0,0-0,0,1
Al Jefferson,Charlotte,2,1,3,10,11-24,2-3,33:25,4,3,+9,24,2,0-0,14,1
Kemba Walker,Charlotte,3,1,2,6,12-17,9-9,35:19,1,3,+12,34,3,1-2,7,4
Gerald Henderson,Charlotte,3,0,1,7,8-13,6-7,34:30,1,1,+8,22,1,0-0,8,1
Anthony Tolliver,Charlotte,1,1,0,2,1-4,0-0,26:58,1,5,+14,3,0,1-3,3,1
Cody Zeller,Charlotte,1,2,2,2,3-7,0-0,20:00,2,2,-1,6,1,0-0,4,2
Ramon Sessions,Charlotte,2,0,0,1,3-7,4-4,16:36,0,0,-1,10,3,0-2,1,2
Chris Douglas-Roberts,Charlotte,0,0,0,0,1-1,0-0,16:06,0,0,-2,2,0,0-0,0,0
Bismack Biyombo,Charlotte,0,4,0,3,1-1,1-2,14:35,1,1,+1,3,0,0-0,4,0
Ben Gordon,Charlotte,0,0,1,1,3-7,3-3,13:54,0,1,+1,10,1,1-2,1,0
Josh Smith,Detroit,3,2,0,6,8-20,1-2,40:54,0,1,-1,18,3,1-3,6,2
Greg Monroe,Detroit,3,0,3,7,5-9,3-4,35:07,2,2,-9,13,2,0-0,9,4
Andre Drummond,Detroit,0,5,2,5,7-13,0-2,34:26,10,3,-21,14,0,0-0,15,3
Brandon Jennings,Detroit,5,1,1,1,10-20,3-5,37:21,0,2,-10,26,1,3-7,1,0
Kentavious Caldwell-Pope,Detroit,0,0,0,1,1-2,2-2,22:18,0,2,-7,5,1,1-2,1,2
Kyle Singler,Detroit,1,0,1,3,3-7,1-2,25:46,3,2,-7,10,0,3-4,6,1
Josh Harrellson,Detroit,1,2,0,1,5-9,0-0,17:48,3,3,+11,12,0,2-3,4,1
Will Bynum,Detroit,2,0,3,1,2-6,0-0,13:19,0,1,-3,5,0,1-1,1,1
Chauncey Billups,Detroit,3,0,0,1,1-4,0-0,13:01,0,1,-3,3,0,1-3,1,3
