Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Anthony Davis,New Orleans,1,4,0,5,9-20,11-11,31:03,4,3,+0,29,2,0-0,9,3
Al-Farouq Aminu,New Orleans,0,0,0,5,4-8,2-2,27:51,0,2,+0,10,1,0-0,5,2
Greg Stiemsma,New Orleans,2,0,0,2,1-1,0-0,19:27,0,0,+0,2,0,0-0,2,1
Jrue Holiday,New Orleans,9,0,0,5,4-14,1-1,27:07,0,4,+0,9,2,0-1,5,5
Anthony Morrow,New Orleans,0,0,0,2,2-3,2-2,22:23,1,4,+0,7,0,1-1,3,0
Austin Rivers,New Orleans,4,0,0,2,2-8,2-2,29:15,0,2,+0,7,1,1-1,2,2
Brian Roberts,New Orleans,4,0,0,2,5-9,5-5,24:45,1,1,+0,16,2,1-1,3,0
Ryan Anderson,New Orleans,2,0,0,8,4-12,0-0,23:58,0,1,+0,12,0,4-9,8,1
Lance Thomas,New Orleans,0,1,0,1,1-1,3-4,15:41,0,6,+0,5,0,0-0,1,0
Arinze Onuaku,New Orleans,0,1,0,0,0-2,0-2,8:32,2,2,+0,0,1,0-0,2,1
Jason Smith,New Orleans,0,1,0,1,1-3,0-0,8:25,0,0,+0,2,0,0-0,1,0
Jeff Withey,New Orleans,0,0,0,0,0-2,0-0,1:33,2,0,+0,0,0,0-0,2,0
Kyle O'Quinn,Orlando,2,1,0,3,1-4,2-2,28:44,0,5,+0,4,2,0-0,3,4
Maurice Harkless,Orlando,0,3,0,2,3-9,4-4,26:31,1,2,+0,11,2,1-2,3,1
Nikola Vucevic,Orlando,1,1,0,4,6-13,5-7,27:44,5,4,+0,17,0,0-0,9,0
Arron Afflalo,Orlando,1,0,0,1,2-9,0-0,23:19,0,2,+0,4,0,0-2,1,1
Jameer Nelson,Orlando,2,0,0,1,2-9,4-6,23:19,1,0,+0,10,0,2-6,2,1
Tobias Harris,Orlando,2,1,0,6,6-13,3-3,24:41,3,2,+0,17,0,2-3,9,3
Victor Oladipo,Orlando,9,0,0,3,4-9,2-4,24:41,2,3,+0,10,4,0-3,5,2
Jason Maxiell,Orlando,0,0,0,8,2-3,0-0,20:57,2,3,+0,4,0,0-0,10,2
Andrew Nicholson,Orlando,0,0,0,3,6-10,0-0,18:35,1,4,+0,13,0,1-1,4,2
E'Twaun Moore,Orlando,2,0,0,2,1-4,0-0,11:05,0,0,+0,2,0,0-1,2,1
Romero Osby,Orlando,0,0,0,2,1-5,1-2,10:24,2,2,+0,3,0,0-0,4,0
