Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Tristan Thompson,Cleveland,0,0,1,4,1-6,0-0,25:19,3,0,-21,2,0,0-0,7,0
Alonzo Gee,Cleveland,0,0,0,3,3-5,0-0,12:19,0,1,-17,6,0,0-1,3,0
Andrew Bynum,Cleveland,0,1,0,2,2-7,0-0,15:08,0,0,-25,4,0,0-0,2,0
Kyrie Irving,Cleveland,3,0,1,3,7-16,3-6,36:13,0,2,-24,17,0,0-4,3,4
Sergey Karasev,Cleveland,1,0,0,0,0-1,1-2,15:12,0,3,-15,1,1,0-0,0,1
Dion Waiters,Cleveland,6,0,1,2,7-18,6-7,34:31,2,5,-3,21,1,1-5,4,6
Anderson Varejao,Cleveland,0,1,2,7,4-9,2-3,25:58,5,2,+2,10,2,0-0,12,1
Jarrett Jack,Cleveland,2,0,1,1,4-9,1-1,21:58,0,2,-3,9,0,0-2,1,1
Anthony Bennett,Cleveland,1,0,0,3,1-4,1-2,19:40,1,4,+10,4,0,1-2,4,3
Earl Clark,Cleveland,0,0,0,2,0-5,1-2,12:07,0,1,-4,1,1,0-2,2,1
Matthew Dellavedova,Cleveland,0,0,0,1,2-2,1-2,12:07,0,1,+7,7,1,2-2,1,0
Tyler Zeller,Cleveland,0,0,0,1,0-1,2-2,5:37,1,0,+6,2,0,0-0,2,0
Carrick Felix,Cleveland,0,0,1,1,1-3,0-0,3:51,1,0,+2,2,0,0-0,2,0
Jeff Green,Boston,2,0,0,4,10-19,9-13,38:23,1,1,+19,31,0,2-4,5,4
Brandon Bass,Boston,4,2,0,7,5-8,1-2,29:51,1,2,+23,12,1,1-1,8,1
Jared Sullinger,Boston,3,1,1,3,4-9,0-0,25:15,1,4,+19,12,1,4-5,4,2
Avery Bradley,Boston,3,0,0,2,9-11,0-0,35:05,1,2,+20,21,2,3-4,3,1
Jordan Crawford,Boston,10,0,0,9,4-14,2-2,32:35,2,4,+24,11,1,1-6,11,2
Vitor Faverani,Boston,0,2,1,7,2-7,2-4,21:57,2,5,-1,6,1,0-2,9,1
Kris Humphries,Boston,1,1,0,4,4-6,1-1,18:09,0,2,-6,9,0,0-0,4,2
Phil Pressey,Boston,0,0,0,1,0-0,0-2,15:01,0,1,-8,0,1,0-0,1,0
Gerald Wallace,Boston,3,1,0,1,0-2,1-2,14:40,0,0,+2,1,1,0-1,1,3
Keith Bogans,Boston,0,0,0,1,0-0,0-0,7:09,0,1,-4,0,0,0-0,1,1
MarShon Brooks,Boston,0,0,0,0,0-0,0-0,1:56,0,0,-3,0,0,0-0,0,0
