Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Anthony Davis,New Orleans,4,4,2,9,8-17,2-3,34:29,4,6,+6,18,0,0-0,13,1
Al-Farouq Aminu,New Orleans,1,0,0,3,4-6,0-0,29:24,1,5,+10,9,1,1-1,4,0
Alexis Ajinca,New Orleans,0,0,0,4,1-1,0-0,13:56,0,3,+3,2,0,0-0,4,2
Brian Roberts,New Orleans,3,0,2,4,7-15,4-4,33:11,0,1,+5,20,1,2-4,4,1
Eric Gordon,New Orleans,2,0,2,0,5-11,2-4,31:01,0,1,+6,14,0,2-4,0,1
Tyreke Evans,New Orleans,7,1,2,5,2-13,0-0,24:45,0,1,-1,4,0,0-3,5,1
Greg Stiemsma,New Orleans,0,2,0,5,1-1,0-0,19:20,0,4,-17,2,0,0-0,5,1
Anthony Morrow,New Orleans,0,0,0,0,4-8,0-0,18:08,1,1,-11,9,0,1-4,1,2
Luke Babbitt,New Orleans,1,0,0,2,2-5,0-0,17:59,0,5,+0,6,0,2-4,2,1
Austin Rivers,New Orleans,1,0,0,0,1-5,0-0,10:03,0,0,-9,3,0,1-3,0,0
Jeff Withey,New Orleans,1,0,1,0,0-1,0-0,7:45,0,0,-7,0,0,0-0,0,0
Josh McRoberts,Charlotte,1,3,0,4,3-8,0-0,31:56,1,2,-7,6,0,0-4,5,0
Michael Kidd-Gilchrist,Charlotte,1,0,0,5,1-3,5-8,30:58,4,2,-9,7,2,0-0,9,0
Al Jefferson,Charlotte,1,2,2,7,14-30,5-6,34:04,3,3,-5,33,0,0-0,10,4
Kemba Walker,Charlotte,8,0,1,4,3-11,7-10,36:19,1,2,+10,13,0,0-4,5,1
Gerald Henderson,Charlotte,0,0,0,1,3-8,1-4,30:11,0,2,-6,7,1,0-0,1,0
Chris Douglas-Roberts,Charlotte,1,1,0,2,0-4,0-0,17:49,0,1,+9,0,1,0-3,2,1
Anthony Tolliver,Charlotte,0,1,0,0,3-3,0-0,17:02,1,1,+12,9,0,3-3,1,0
Cody Zeller,Charlotte,2,0,2,3,3-7,7-8,16:04,2,3,+10,13,0,0-0,5,2
Bismack Biyombo,Charlotte,0,1,1,6,0-2,0-0,13:56,2,0,+8,0,0,0-0,8,2
Jannero Pargo,Charlotte,3,1,1,1,1-4,0-0,11:41,0,0,-7,2,1,0-1,1,1
