Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Carmelo Anthony,New York,4,0,1,5,8-17,5-6,29:00,0,3,+1,22,1,1-5,5,1
Andrea Bargnani,New York,0,3,1,2,4-7,4-4,25:28,0,3,-4,13,0,1-2,2,3
Tyson Chandler,New York,0,0,0,3,0-2,0-0,6:07,0,2,+2,0,0,0-0,3,0
Raymond Felton,New York,2,0,0,2,2-4,0-0,15:19,0,0,+5,6,0,2-2,2,2
Iman Shumpert,New York,2,0,0,1,2-4,0-0,10:19,1,1,-4,4,0,0-2,2,1
Tim Hardaway Jr.,New York,1,0,2,4,5-12,1-2,35:40,1,2,+8,14,1,3-6,5,2
Beno Udrih,New York,2,0,0,2,5-9,0-1,25:58,1,0,+24,12,1,2-4,3,2
Toure' Murry,New York,2,0,0,1,5-7,3-4,25:00,1,2,+11,14,2,1-1,2,1
Ike Diogu,New York,0,0,0,6,5-9,0-0,23:15,2,3,-3,10,0,0-0,8,3
Josh Powell,New York,2,2,0,2,0-4,0-0,18:59,1,2,+5,0,0,0-0,3,0
Pablo Prigioni,New York,2,0,0,1,1-2,0-0,14:01,0,0,-6,3,1,1-2,1,0
Chris Smith,New York,2,0,0,0,0-3,0-0,7:21,0,1,-2,0,1,0-1,0,0
Cole Aldrich,New York,1,1,0,1,0-0,0-0,3:33,0,1,+8,0,0,0-0,1,0
Trevor Booker,Washington,3,1,0,5,3-3,1-4,24:22,4,3,-1,7,0,0-0,9,1
Trevor Ariza,Washington,2,0,1,1,3-10,0-0,21:04,0,2,+8,6,1,0-4,1,1
Kevin Seraphin,Washington,2,3,2,6,4-8,3-4,30:58,1,4,+2,11,1,0-0,7,1
Bradley Beal,Washington,0,0,0,3,8-17,2-2,29:51,0,0,-3,21,1,3-8,3,2
John Wall,Washington,8,0,0,2,6-15,1-1,27:48,0,2,+2,14,2,1-6,2,0
Eric Maynor,Washington,3,0,0,1,1-6,0-0,20:57,0,1,-11,2,2,0-2,1,1
Martell Webster,Washington,0,0,1,1,3-6,7-8,20:33,0,3,+2,13,0,0-2,1,1
Glen Rice Jr.,Washington,2,0,0,5,2-8,0-2,19:01,1,1,-9,4,0,0-5,6,3
Jan Vesely,Washington,0,0,1,4,2-4,0-0,15:57,4,1,+3,4,0,0-0,8,1
Al Harrington,Washington,0,0,1,1,1-6,2-4,13:52,0,3,-21,4,1,0-2,1,1
Josh Childress,Washington,0,0,0,3,0-0,0-0,10:07,1,1,-11,0,0,0-0,4,0
Pops Mensah-Bonsu,Washington,0,0,0,1,0-0,0-0,2:45,0,0,-3,0,0,0-0,1,0
Xavier Silas,Washington,0,0,0,0,1-3,0-0,2:45,0,0,-3,3,0,1-2,0,0
