Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Blake Griffin,LA Clippers,2,1,1,7,12-20,7-9,39:41,0,5,+9,32,3,1-3,7,4
Jared Dudley,LA Clippers,0,0,0,1,1-4,0-0,18:55,1,5,-1,3,0,1-3,2,3
DeAndre Jordan,LA Clippers,2,3,0,12,4-8,3-4,42:40,4,4,+15,11,3,0-0,16,3
Darren Collison,LA Clippers,7,0,0,4,2-9,8-9,35:58,1,0,+10,12,0,0-4,5,0
J.J. Redick,LA Clippers,1,0,0,3,3-11,5-5,33:17,0,2,+3,12,2,1-6,3,0
Jamal Crawford,LA Clippers,4,0,0,2,7-14,10-11,28:54,1,2,+21,29,0,5-9,3,1
Matt Barnes,LA Clippers,1,0,0,3,2-9,1-2,22:11,1,5,+9,5,1,0-4,4,0
Hedo Turkoglu,LA Clippers,0,0,0,1,1-1,0-0,6:43,0,0,+6,2,0,0-0,1,0
Ryan Hollins,LA Clippers,0,0,0,1,0-0,1-2,5:05,0,1,-3,1,0,0-0,1,0
Darius Morris,LA Clippers,0,0,0,1,1-2,0-0,4:21,0,2,-2,2,0,0-1,1,0
Reggie Bullock,LA Clippers,0,0,0,1,0-0,0-0,2:16,0,1,+3,0,0,0-0,1,0
Carmelo Anthony,New York,3,0,3,13,4-23,16-16,40:20,7,5,-12,26,2,2-7,20,4
Andrea Bargnani,New York,1,1,0,3,5-12,3-4,36:06,3,3,-18,13,0,0-2,6,3
Tyson Chandler,New York,3,0,0,8,3-8,6-8,36:38,6,6,-8,12,0,0-0,14,2
Raymond Felton,New York,9,0,1,2,2-8,1-2,31:57,2,5,-6,5,0,0-3,4,4
Iman Shumpert,New York,1,0,0,2,0-4,0-0,24:50,1,2,-4,0,0,0-1,3,3
J.R. Smith,New York,2,0,0,3,9-18,3-4,34:34,1,4,-5,24,0,3-7,4,0
Jeremy Tyler,New York,0,0,0,2,3-3,0-0,14:16,0,3,-4,6,0,0-0,2,0
Tim Hardaway Jr.,New York,0,0,0,1,2-4,0-0,11:23,0,1,-4,6,0,2-3,1,0
Toure' Murry,New York,1,0,0,1,1-3,1-2,9:56,0,3,-9,3,0,0-0,1,2
