Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Josh McRoberts,Charlotte,3,0,0,7,3-6,4-4,29:49,1,5,-1,10,3,0-2,8,1
Michael Kidd-Gilchrist,Charlotte,0,0,1,3,2-6,2-4,18:38,0,3,-1,6,0,0-0,3,0
Al Jefferson,Charlotte,2,3,0,10,6-10,7-10,38:20,2,2,-3,19,0,0-0,12,2
Kemba Walker,Charlotte,5,1,0,6,7-15,0-0,34:56,1,0,+1,16,0,2-5,7,0
Gerald Henderson,Charlotte,0,0,0,2,7-11,2-3,26:22,1,2,-7,16,1,0-0,3,2
Anthony Tolliver,Charlotte,0,0,0,3,1-5,0-0,26:08,0,2,-6,3,0,1-5,3,0
Ramon Sessions,Charlotte,0,0,1,2,1-9,4-4,21:22,0,0,-10,6,0,0-2,2,2
Cody Zeller,Charlotte,1,0,0,3,1-5,0-0,18:11,1,2,-6,2,0,0-0,4,1
Ben Gordon,Charlotte,0,0,1,2,2-8,0-0,13:20,0,0,+2,4,0,0-1,2,2
Bismack Biyombo,Charlotte,0,0,0,2,0-1,0-0,9:40,3,0,-4,0,1,0-0,5,0
Jeffery Taylor,Charlotte,0,0,0,0,0-2,0-0,3:14,1,2,+0,0,0,0-2,1,0
Dirk Nowitzki,Dallas,1,1,0,3,10-21,3-3,34:59,0,0,+14,25,0,2-6,3,2
Shawn Marion,Dallas,1,0,1,8,4-10,0-0,33:13,2,2,+1,8,1,0-2,10,0
Samuel Dalembert,Dallas,0,0,1,4,0-3,2-2,17:09,2,4,-1,2,0,0-0,6,0
Monta Ellis,Dallas,5,1,0,5,8-18,6-6,37:52,0,2,-5,22,0,0-2,5,3
Jose Calderon,Dallas,1,1,0,1,4-10,0-0,32:55,0,2,-3,12,0,4-5,1,0
Vince Carter,Dallas,3,0,1,7,3-8,2-4,25:45,0,1,+3,10,1,2-5,7,1
DeJuan Blair,Dallas,3,0,0,6,1-4,0-0,20:34,1,5,+11,2,0,0-0,7,1
Jae Crowder,Dallas,1,0,0,1,1-1,1-1,12:11,0,0,+8,3,0,0-0,1,0
Bernard James,Dallas,0,0,1,2,2-3,1-1,10:17,2,1,-3,5,0,0-0,4,0
Shane Larkin,Dallas,0,0,0,1,0-4,0-0,8:59,0,0,+6,0,0,0-1,1,0
Gal Mekel,Dallas,1,0,0,0,0-0,0-0,6:06,0,1,+4,0,1,0-0,0,2
