Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Grant Hill,LA Clippers,2,0,0,0,1-2,2-4,16:23,0,5,+0,4,1,0-0,0,2
Lamar Odom,LA Clippers,2,0,0,7,1-4,0-0,19:45,4,5,+0,2,1,0-1,11,2
Jamal Crawford,LA Clippers,1,0,0,0,11-20,3-3,29:24,0,0,+0,30,0,5-7,0,2
Caron Butler,LA Clippers,1,0,0,3,0-1,1-1,20:21,0,0,+0,1,0,0-1,3,0
Matt Barnes,LA Clippers,1,0,0,2,6-14,3-4,31:27,1,3,+0,18,1,3-6,3,1
Willie Green,LA Clippers,0,0,0,1,5-6,3-3,17:23,0,2,+0,15,1,2-3,1,0
Ronny Turiaf,LA Clippers,1,0,0,2,0-0,0-0,13:24,0,0,+0,0,0,0-0,2,0
DeAndre Jordan,LA Clippers,0,1,0,3,4-6,1-2,22:03,1,0,+0,9,0,0-0,4,0
Blake Griffin,LA Clippers,8,1,0,2,7-13,5-5,33:19,2,3,+0,19,1,0-0,4,6
Eric Bledsoe,LA Clippers,5,0,0,5,7-12,4-4,36:31,2,3,+0,19,2,1-1,7,3
Carlos Delfino,Houston,3,0,0,2,5-10,4-4,29:14,0,2,+0,16,3,2-7,2,2
Omer Asik,Houston,1,0,0,3,3-6,1-3,24:32,6,1,+0,7,1,0-0,9,4
James Harden,Houston,3,0,0,4,8-20,5-6,35:11,0,4,+0,23,1,2-9,4,5
Toney Douglas,Houston,2,0,0,1,3-6,0-2,13:56,0,2,+0,7,0,1-2,1,0
Patrick Beverley,Houston,1,0,0,0,1-1,0-0,1:45,0,0,+0,3,1,1-1,0,0
Cole Aldrich,Houston,0,0,0,0,0-0,0-0,1:45,0,0,+0,0,0,0-0,0,0
Patrick Patterson,Houston,1,0,0,1,2-5,0-0,16:01,1,4,+0,5,1,1-3,2,1
James Anderson,Houston,0,0,0,0,0-0,0-0,1:45,1,0,+0,0,0,0-0,1,0
Jeremy Lin,Houston,10,0,0,1,5-11,1-2,35:18,0,4,+0,12,2,1-4,1,1
Marcus Morris,Houston,0,0,0,7,4-9,1-4,24:32,1,3,+0,12,0,3-6,8,1
Donatas Motiejunas,Houston,0,0,0,0,0-1,1-2,2:33,0,0,+0,1,0,0-1,0,0
Chandler Parsons,Houston,4,0,0,1,7-10,1-2,32:33,1,1,+0,17,1,2-4,2,1
Greg Smith,Houston,0,1,0,2,3-3,0-0,20:55,2,2,+0,6,0,0-0,4,0
