Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Paul George,Indiana,4,2,3,5,12-26,9-12,48:50,0,3,+6,35,5,2-7,5,1
David West,Indiana,2,2,0,9,4-13,2-4,40:26,1,2,+2,10,1,0-1,10,0
Roy Hibbert,Indiana,0,2,1,6,2-5,3-3,36:53,2,5,+10,8,0,1-1,8,2
George Hill,Indiana,3,1,0,6,7-18,5-8,43:25,2,1,+8,23,0,4-10,8,2
Lance Stephenson,Indiana,5,1,1,7,3-10,3-3,42:17,2,4,-4,9,0,0-3,9,4
Luis Scola,Indiana,0,0,0,3,3-4,2-2,16:08,1,1,+6,8,1,0-0,4,2
C.J. Watson,Indiana,1,0,0,0,1-6,4-4,15:47,1,0,+7,7,0,1-4,1,2
Ian Mahinmi,Indiana,0,0,0,1,0-0,0-0,9:39,1,1,-8,0,0,0-0,2,1
Chris Copeland,Indiana,0,0,0,1,1-3,0-0,6:35,0,2,+7,3,0,1-3,1,0
Orlando Johnson,Indiana,1,0,0,1,0-2,0-0,5:01,0,0,+1,0,0,0-1,1,0
Carmelo Anthony,New York,3,2,4,9,10-28,10-10,41:49,9,4,-4,30,0,0-3,18,4
Kenyon Martin,New York,2,2,1,8,3-8,0-2,38:04,1,5,-6,6,1,0-0,9,4
Andrea Bargnani,New York,0,1,0,6,4-16,1-2,37:53,2,6,+3,10,0,1-6,8,0
Beno Udrih,New York,4,0,2,6,8-15,0-0,37:50,2,4,-1,19,0,3-4,8,2
Iman Shumpert,New York,2,0,0,3,1-6,2-2,36:21,1,5,+5,4,5,0-4,4,1
J.R. Smith,New York,0,0,0,4,8-19,1-1,38:08,1,2,-11,21,2,4-10,5,1
Metta World Peace,New York,1,0,1,0,1-5,0-0,16:14,0,3,-12,2,0,0-2,0,0
Pablo Prigioni,New York,3,0,0,0,1-2,0-0,14:36,0,3,-5,2,1,0-1,0,3
Tim Hardaway Jr.,New York,0,0,0,0,1-1,0-0,4:03,0,0,-1,2,0,0-0,0,0
Cole Aldrich,New York,0,0,0,0,0-0,0-0,0:02,0,0,-3,0,0,0-0,0,0
