Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Kevin Love,Minnesota,7,0,0,14,8-19,3-4,38:48,5,3,+4,23,0,4-8,19,3
Corey Brewer,Minnesota,2,0,0,2,4-10,0-0,35:41,1,4,+8,9,1,1-5,3,4
Nikola Pekovic,Minnesota,1,0,0,6,10-14,3-4,35:32,4,4,+7,23,2,0-0,10,0
Kevin Martin,Minnesota,3,0,0,1,9-22,8-8,35:23,0,3,+1,30,1,4-8,1,1
Ricky Rubio,Minnesota,10,0,0,1,2-6,0-0,33:39,0,5,+12,5,2,1-1,1,3
J.J. Barea,Minnesota,4,0,2,1,1-8,0-0,16:51,1,1,-12,3,0,1-2,2,1
Dante Cunningham,Minnesota,0,1,0,3,2-7,0-0,16:38,4,1,-8,4,1,0-0,7,0
Derrick Williams,Minnesota,0,0,0,0,2-5,2-2,11:18,0,1,-9,6,0,0-3,0,0
Alexey Shved,Minnesota,0,0,0,1,0-3,0-0,11:08,0,2,-6,0,0,0-2,1,0
Gorgui Dieng,Minnesota,0,1,0,0,2-2,0-0,5:02,1,1,-7,4,0,0-0,1,0
Blake Griffin,LA Clippers,5,0,0,9,11-22,3-4,39:18,1,3,+0,25,0,0-0,10,0
Jared Dudley,LA Clippers,2,0,0,1,1-1,0-0,18:09,0,1,-10,2,1,0-0,1,0
DeAndre Jordan,LA Clippers,0,0,0,8,7-8,0-6,35:58,3,4,+0,14,1,0-0,11,0
Chris Paul,LA Clippers,11,0,0,3,7-14,7-8,34:36,1,0,-6,21,4,0-2,4,6
J.J. Redick,LA Clippers,3,0,0,1,3-7,0-0,24:02,0,3,-8,7,0,1-4,1,1
Jamal Crawford,LA Clippers,6,0,0,2,7-11,1-1,30:47,0,1,+13,18,0,3-6,2,3
Matt Barnes,LA Clippers,2,1,0,8,3-5,3-4,22:29,0,4,+11,9,3,0-2,8,2
Darren Collison,LA Clippers,0,0,0,3,2-5,0-0,13:57,0,1,+6,4,0,0-1,3,1
Ryan Hollins,LA Clippers,1,0,2,2,2-4,3-5,12:02,0,0,+2,7,0,0-0,2,1
Byron Mullens,LA Clippers,0,1,0,0,1-3,0-0,8:42,1,0,+2,2,0,0-1,1,0
