Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Tyreke Evans,New Orleans,11,1,2,5,8-17,8-10,43:24,2,2,+7,24,1,0-4,7,4
Anthony Davis,New Orleans,3,1,0,12,10-16,8-11,42:27,3,1,+7,28,0,0-0,15,1
Alexis Ajinca,New Orleans,2,0,0,6,1-3,2-2,15:49,1,5,+9,4,0,0-0,7,0
Eric Gordon,New Orleans,6,0,2,2,9-13,6-6,37:45,0,0,+9,28,2,4-5,2,2
Brian Roberts,New Orleans,2,0,0,0,6-10,6-7,28:57,0,4,+7,19,0,1-2,0,3
Austin Rivers,New Orleans,2,0,1,1,5-8,1-2,19:03,0,2,+0,12,4,1-3,1,4
Anthony Morrow,New Orleans,0,0,0,1,3-5,2-2,16:21,0,1,-1,9,0,1-2,1,0
Al-Farouq Aminu,New Orleans,1,0,0,1,2-3,0-0,15:07,1,2,+1,4,2,0-1,2,0
Jeff Withey,New Orleans,1,0,0,1,2-2,0-0,12:45,0,3,+2,4,0,0-0,1,0
Greg Stiemsma,New Orleans,1,0,0,1,0-0,0-0,8:21,2,3,-6,0,0,0-0,3,1
Kent Bazemore,LA Lakers,3,1,0,4,8-17,3-4,34:38,0,2,-7,23,1,4-9,4,1
Wesley Johnson,LA Lakers,1,0,0,2,2-5,2-2,29:10,1,5,-11,7,1,1-2,3,2
Pau Gasol,LA Lakers,4,1,0,7,10-15,9-14,32:13,5,0,-8,29,0,0-0,12,2
Jodie Meeks,LA Lakers,0,0,1,0,7-12,1-1,31:26,0,3,-11,17,3,2-5,0,1
Kendall Marshall,LA Lakers,10,0,1,1,0-4,0-0,21:55,0,1,-7,0,1,0-0,1,2
Jordan Farmar,LA Lakers,8,0,0,1,7-12,4-4,26:05,0,5,+0,20,1,2-5,1,1
Ryan Kelly,LA Lakers,0,2,0,2,2-2,0-0,18:50,0,2,+4,4,1,0-0,2,0
Robert Sacre,LA Lakers,0,1,0,1,4-7,1-2,15:46,4,4,+3,9,1,0-0,5,2
MarShon Brooks,LA Lakers,1,0,0,0,2-4,0-0,15:35,1,2,-1,4,0,0-0,1,2
Xavier Henry,LA Lakers,2,0,0,1,4-7,3-4,14:22,0,2,+3,12,0,1-1,1,1
