Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Hollis Thompson,Philadelphia,4,0,0,1,3-6,0-0,26:00,0,4,-26,6,1,0-3,1,1
Thaddeus Young,Philadelphia,3,0,1,2,3-13,0-0,22:53,2,5,-29,6,0,0-1,4,3
Henry Sims,Philadelphia,1,0,0,3,2-5,6-6,26:12,2,3,-20,10,0,0-0,5,2
Michael Carter-Williams,Philadelphia,5,0,3,4,4-12,5-8,32:37,0,1,-16,14,2,1-3,4,3
James Anderson,Philadelphia,1,0,0,1,7-16,0-1,26:52,1,5,-24,20,2,6-12,2,2
Tony Wroten,Philadelphia,2,0,3,1,3-12,2-5,22:05,2,3,-7,8,3,0-2,3,2
Byron Mullens,Philadelphia,2,0,0,5,5-9,2-2,20:15,1,2,-2,15,0,3-4,6,0
Jarvis Varnado,Philadelphia,0,0,0,2,3-7,0-1,17:47,4,1,-8,6,1,0-0,6,1
Elliot Williams,Philadelphia,1,0,1,3,2-6,3-3,17:22,0,3,-9,7,3,0-3,3,1
Eric Maynor,Philadelphia,1,0,1,0,0-4,0-0,12:30,1,1,-15,0,1,0-1,1,1
Lorenzo Brown,Philadelphia,0,0,1,3,0-2,0-0,7:54,0,0,-7,0,0,0-1,3,1
Arnett Moultrie,Philadelphia,0,0,0,0,0-2,0-0,7:33,0,0,-2,0,0,0-0,0,0
Kevin Durant,Oklahoma City,3,1,0,9,14-20,12-18,32:49,0,1,+24,42,2,2-6,9,3
Serge Ibaka,Oklahoma City,1,3,0,3,5-10,4-4,27:12,1,1,+23,14,0,0-0,4,2
Steven Adams,Oklahoma City,0,0,0,2,1-1,0-4,14:58,1,2,+13,2,0,0-0,3,1
Perry Jones,Oklahoma City,3,2,0,4,4-6,3-3,28:32,2,1,+24,12,0,1-1,6,0
Russell Westbrook,Oklahoma City,14,0,0,9,4-9,4-4,20:17,1,2,+25,13,3,1-3,10,6
Caron Butler,Oklahoma City,1,1,0,5,1-4,0-0,25:42,0,4,+4,2,1,0-2,5,1
Reggie Jackson,Oklahoma City,2,0,0,5,5-9,4-4,25:26,1,1,+12,14,2,0-1,6,4
Hasheem Thabeet,Oklahoma City,0,2,0,2,3-3,1-2,17:55,1,4,+12,7,0,0-0,3,2
Jeremy Lamb,Oklahoma City,0,1,0,1,3-8,0-0,14:20,1,0,+7,7,3,1-3,2,0
Nick Collison,Oklahoma City,4,0,0,5,0-1,2-2,12:31,0,2,+5,2,1,0-0,5,0
Derek Fisher,Oklahoma City,2,0,0,1,2-4,2-2,12:16,1,1,+13,8,0,2-4,2,2
Andre Roberson,Oklahoma City,1,0,0,2,1-1,0-0,8:02,0,3,+3,2,0,0-0,2,1
