Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Luol Deng,Chicago,2,0,1,9,7-18,10-13,44:44,1,3,-8,24,0,0-4,10,2
Carlos Boozer,Chicago,1,1,2,11,12-23,2-2,41:25,5,4,-7,26,2,0-0,16,6
Joakim Noah,Chicago,0,1,0,7,4-8,2-4,32:33,6,6,+4,10,0,0-0,13,2
Kirk Hinrich,Chicago,4,0,1,2,0-4,1-2,35:39,0,3,-14,1,0,0-0,2,2
Tony Snell,Chicago,0,0,0,1,3-7,2-2,25:42,0,1,-1,9,0,1-5,1,1
Mike Dunleavy,Chicago,3,0,0,1,1-8,1-2,35:35,1,3,-3,3,1,0-3,2,2
Taj Gibson,Chicago,0,0,0,4,3-8,2-3,27:39,1,4,-6,8,1,0-0,5,1
Marquis Teague,Chicago,0,0,0,0,0-1,0-0,14:19,0,1,+9,0,0,0-1,0,1
Nazr Mohammed,Chicago,0,0,0,0,0-0,0-0,4:23,0,0,-3,0,0,0-0,0,0
Mike James,Chicago,1,0,0,0,1-2,0-0,3:02,0,1,-1,2,0,0-0,0,1
Marvin Williams,Utah,1,0,0,9,7-14,0-0,43:55,0,4,+14,17,1,3-7,9,0
Richard Jefferson,Utah,1,1,1,2,5-8,3-3,37:58,1,2,+12,15,0,2-2,3,3
Derrick Favors,Utah,0,1,1,4,3-8,4-5,26:24,3,6,-1,10,3,0-0,7,2
Gordon Hayward,Utah,12,1,0,5,5-15,5-7,46:59,1,3,+7,15,1,0-0,6,1
Trey Burke,Utah,4,0,0,6,5-17,2-2,34:13,0,3,+13,14,1,2-5,6,5
Jeremy Evans,Utah,2,0,0,1,4-7,1-1,23:13,4,3,+1,9,2,0-0,5,2
Rudy Gobert,Utah,0,1,0,6,2-4,0-0,21:26,3,3,+0,4,0,0-0,9,0
John Lucas III,Utah,1,0,0,0,1-8,1-1,18:47,0,0,-7,3,0,0-1,0,0
Alec Burks,Utah,1,0,0,0,1-4,0-0,12:05,0,1,-9,2,0,0-2,0,2
