Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Carmelo Anthony,New York,1,0,0,7,9-23,9-10,40:32,3,4,-2,27,0,0-3,10,1
Kenyon Martin,New York,5,0,0,5,3-3,0-0,23:42,2,4,+17,6,1,0-0,7,0
Andrea Bargnani,New York,1,4,1,6,8-18,4-4,38:46,3,3,+3,20,0,0-2,9,0
Raymond Felton,New York,7,0,0,3,5-9,0-0,35:25,0,3,-6,12,2,2-4,3,4
Iman Shumpert,New York,2,0,0,1,1-5,0-0,24:32,2,0,+0,2,0,0-2,3,1
J.R. Smith,New York,2,1,0,3,3-9,0-0,26:18,2,2,-14,7,0,1-2,5,1
Amar'e Stoudemire,New York,0,0,1,2,2-5,0-1,20:20,0,4,-29,4,1,0-0,2,2
Metta World Peace,New York,0,1,0,1,0-6,0-0,9:49,0,2,-16,0,1,0-4,1,1
Pablo Prigioni,New York,1,0,0,4,0-2,0-0,9:06,0,2,-6,0,1,0-2,4,1
Tim Hardaway Jr.,New York,0,0,0,0,1-3,0-0,8:02,0,1,-11,2,0,0-1,0,1
Beno Udrih,New York,1,0,0,0,0-0,0-0,3:29,0,2,-1,0,0,0-0,0,2
Blake Griffin,LA Clippers,2,1,1,10,6-13,3-6,35:44,3,3,-5,15,0,0-0,13,3
Jared Dudley,LA Clippers,3,0,0,1,2-8,0-0,35:11,1,3,+0,5,1,1-6,2,0
DeAndre Jordan,LA Clippers,1,1,2,11,3-6,3-6,35:09,2,3,-2,9,1,0-0,13,1
Chris Paul,LA Clippers,7,0,1,4,4-9,6-7,26:15,1,0,+0,15,2,1-5,5,2
J.J. Redick,LA Clippers,0,0,0,2,5-10,2-2,23:30,0,1,+1,15,0,3-7,2,1
Jamal Crawford,LA Clippers,2,0,1,0,3-10,6-6,25:09,0,1,+10,13,2,1-5,0,1
Darren Collison,LA Clippers,2,0,1,3,4-7,1-2,22:13,0,2,+13,9,2,0-1,3,2
Antawn Jamison,LA Clippers,0,0,0,1,3-8,0-0,16:05,0,3,+25,6,0,0-0,1,1
Reggie Bullock,LA Clippers,0,0,0,1,1-2,0-0,12:49,0,1,+13,2,0,0-1,1,0
Ryan Hollins,LA Clippers,0,0,0,2,1-1,2-2,7:56,0,0,+10,4,0,0-0,2,2
