Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Matt Barnes,LA Clippers,1,0,0,8,6-11,5-6,33:11,0,5,+9,19,0,2-6,8,1
Glen Davis,LA Clippers,0,0,0,3,3-7,1-2,32:37,4,1,+3,7,1,0-0,7,1
DeAndre Jordan,LA Clippers,0,0,0,0,0-0,0-0,1:23,0,0,-2,0,0,0-0,0,0
Jamal Crawford,LA Clippers,8,0,1,4,10-25,11-11,41:35,1,2,-6,34,2,3-10,5,2
Darren Collison,LA Clippers,7,0,0,4,6-12,7-8,37:15,0,1,+6,19,0,0-4,4,2
Jared Dudley,LA Clippers,0,0,1,4,3-11,1-2,25:30,1,2,+1,7,0,0-5,5,0
Willie Green,LA Clippers,0,0,0,3,3-8,1-2,23:11,1,4,-15,8,0,1-2,4,0
Reggie Bullock,LA Clippers,2,0,0,2,0-2,0-0,16:06,0,0,-17,0,0,0-2,2,1
Hedo Turkoglu,LA Clippers,1,0,0,5,3-7,0-0,14:49,0,2,+0,8,1,2-5,5,0
Ryan Hollins,LA Clippers,1,4,0,1,0-1,2-2,14:23,1,3,-9,2,0,0-0,2,1
Nicolas Batum,Portland,4,0,1,3,3-6,1-2,12:00,1,0,+8,7,0,0-2,4,2
Dorell Wright,Portland,1,1,0,6,1-3,0-0,12:00,0,0,+8,2,0,0-1,6,1
Robin Lopez,Portland,1,0,0,2,7-10,1-2,14:08,7,1,+10,15,0,0-0,9,0
Damian Lillard,Portland,2,0,0,0,3-5,0-0,12:00,0,1,+8,9,1,3-4,0,0
Wesley Matthews,Portland,3,0,0,0,3-7,0-0,12:00,0,1,+8,8,0,2-5,0,0
Will Barton,Portland,2,0,1,8,7-20,6-8,35:24,2,2,+0,23,1,3-7,10,2
Allen Crabbe,Portland,2,1,0,4,2-8,0-0,29:02,1,6,-11,4,1,0-1,5,0
C.J. McCollum,Portland,3,0,0,4,5-9,1-2,28:00,0,5,+14,12,0,1-2,4,3
Victor Claver,Portland,4,0,1,2,4-9,3-3,23:12,4,0,+4,12,2,1-3,6,1
Joel Freeland,Portland,2,0,0,5,3-7,0-0,17:46,2,1,-2,6,0,0-0,7,0
Meyers Leonard,Portland,1,0,0,5,3-8,1-1,16:06,3,3,-2,7,0,0-0,8,1
Earl Watson,Portland,2,0,0,0,0-3,0-0,15:34,0,3,-9,0,0,0-1,0,0
Thomas Robinson,Portland,2,0,1,2,1-6,3-4,12:48,4,0,-6,5,0,0-0,6,0
