Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Tobias Harris,Orlando,4,0,2,5,8-17,6-8,37:15,4,3,-12,22,0,0-1,9,1
Maurice Harkless,Orlando,0,0,2,0,1-4,0-0,17:13,0,1,-11,3,1,1-2,0,0
Glen Davis,Orlando,1,1,1,6,8-14,4-6,27:36,0,2,-21,20,1,0-0,6,0
Victor Oladipo,Orlando,5,0,0,1,6-11,3-5,32:17,2,1,-18,15,1,0-3,3,3
Jameer Nelson,Orlando,7,0,0,4,4-9,0-0,26:00,0,2,-13,10,1,2-6,4,4
Doron Lamb,Orlando,2,0,1,4,3-12,1-2,31:38,0,3,-21,8,0,1-5,4,0
E'Twaun Moore,Orlando,2,1,1,3,5-10,0-0,24:52,0,1,-15,10,0,0-1,3,2
Kyle O'Quinn,Orlando,1,1,0,4,1-2,2-2,21:25,1,2,-5,4,0,0-0,5,1
Andrew Nicholson,Orlando,0,1,0,3,1-5,0-0,16:43,1,4,-8,2,0,0-2,4,0
Jason Maxiell,Orlando,1,0,0,2,0-0,0-0,5:01,0,0,-6,0,0,0-0,2,0
Quincy Miller,Denver,1,2,0,9,5-13,6-6,35:35,2,1,+10,16,1,0-6,11,1
Kenneth Faried,Denver,4,1,1,6,8-14,1-3,29:27,3,4,+17,17,2,0-0,9,3
J.J. Hickson,Denver,2,0,1,8,6-12,1-1,26:33,2,1,+17,13,1,0-1,10,1
Ty Lawson,Denver,8,0,0,0,6-11,0-2,30:26,0,1,+19,16,0,4-5,0,2
Randy Foye,Denver,4,1,0,3,5-10,5-5,30:25,1,2,+22,18,1,3-8,4,0
Timofey Mozgov,Denver,1,0,2,5,4-8,6-6,23:50,4,3,+8,14,0,0-0,9,1
Evan Fournier,Denver,2,0,0,5,7-8,1-3,21:33,0,3,+10,18,0,3-3,5,1
Nate Robinson,Denver,6,0,0,1,2-4,0-0,19:36,0,4,+9,5,0,1-2,1,0
Jordan Hamilton,Denver,1,2,0,0,1-4,0-0,12:00,0,0,+0,3,0,1-3,0,0
Darrell Arthur,Denver,1,1,0,1,0-3,0-0,10:35,0,2,+18,0,0,0-0,1,1
