Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Tim Duncan,San Antonio,5,1,0,9,5-12,7-8,32:17,2,4,-6,17,1,0-0,11,2
Kawhi Leonard,San Antonio,1,0,0,4,6-11,0-0,31:33,4,4,-20,12,1,0-2,8,1
Tiago Splitter,San Antonio,1,0,1,2,1-2,0-4,19:11,1,3,-9,2,1,0-0,3,1
Tony Parker,San Antonio,6,0,2,1,3-8,1-2,25:46,0,1,+1,8,1,1-1,1,1
Danny Green,San Antonio,1,0,0,1,3-6,0-0,18:59,1,2,-14,7,2,1-2,2,3
Manu Ginobili,San Antonio,2,0,0,4,8-11,0-0,24:47,0,1,+5,16,0,0-1,4,4
Marco Belinelli,San Antonio,1,0,0,2,2-9,1-1,23:12,0,5,-28,7,0,2-7,2,2
Boris Diaw,San Antonio,2,1,1,2,4-7,1-2,21:02,0,1,-13,9,1,0-1,2,2
Patty Mills,San Antonio,0,1,0,0,3-7,0-0,14:20,0,2,-12,8,0,2-4,0,2
Cory Joseph,San Antonio,1,0,0,0,1-1,2-4,11:35,1,3,-15,4,0,0-0,1,2
Jeff Ayres,San Antonio,0,0,0,2,1-2,0-0,9:10,0,1,-2,2,1,0-0,2,1
Matt Bonner,San Antonio,0,0,0,0,0-0,0-0,8:09,0,0,-2,0,0,0-0,0,1
Jared Dudley,LA Clippers,2,0,1,5,5-10,0-0,35:07,2,2,+24,14,2,4-6,7,1
Blake Griffin,LA Clippers,2,0,0,7,8-14,11-15,33:57,2,3,+9,27,0,0-0,9,3
DeAndre Jordan,LA Clippers,1,3,0,8,2-3,3-6,30:33,3,4,+11,7,1,0-0,11,5
Jamal Crawford,LA Clippers,3,0,1,3,5-16,4-4,39:03,1,2,+8,17,2,3-8,4,3
Chris Paul,LA Clippers,7,0,0,7,8-13,6-7,35:48,1,1,+14,23,4,1-3,8,2
Willie Green,LA Clippers,2,0,0,3,4-5,0-0,25:41,0,2,+22,11,1,3-4,3,2
Stephen Jackson,LA Clippers,0,0,0,0,3-5,0-0,16:54,0,2,+21,6,0,0-1,0,1
Darren Collison,LA Clippers,2,1,1,0,4-9,2-3,13:31,0,0,+9,10,2,0-1,0,0
Antawn Jamison,LA Clippers,0,0,0,1,0-1,0-0,7:21,0,2,-3,0,0,0-0,1,0
Ryan Hollins,LA Clippers,0,0,0,0,0-0,0-0,2:06,0,2,+0,0,0,0-0,0,1
