Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Vince Carter,Dallas,0,1,0,7,4-6,0-0,26:18,0,2,+0,10,1,2-2,7,2
Dirk Nowitzki,Dallas,2,0,0,7,6-14,0-0,31:22,0,2,+0,12,0,0-1,7,2
Elton Brand,Dallas,3,1,0,5,4-6,1-2,30:58,1,2,+0,9,1,0-0,6,0
Mike James,Dallas,3,0,0,1,4-8,0-0,28:33,0,3,+0,12,0,4-6,1,3
Chris Kaman,Dallas,3,0,0,6,5-7,0-2,14:37,0,4,+0,10,1,0-0,6,3
Brandan Wright,Dallas,2,3,0,4,7-10,0-0,18:53,2,0,+0,14,1,0-0,6,0
O.J. Mayo,Dallas,3,0,0,4,7-15,3-4,34:52,1,0,+0,22,1,5-9,5,0
Darren Collison,Dallas,8,0,0,3,3-9,5-5,28:47,0,1,+0,11,0,0-2,3,2
Jae Crowder,Dallas,5,0,0,0,1-3,0-2,25:40,0,1,+0,2,1,0-2,0,0
Charlie Villanueva,Detroit,1,0,0,0,5-9,0-1,13:48,3,1,+0,12,0,2-5,3,0
Jason Maxiell,Detroit,0,1,0,7,4-10,4-6,34:01,6,3,+0,12,1,0-0,13,0
Jose Calderon,Detroit,7,0,0,5,3-8,0-0,35:19,1,2,+0,7,0,1-5,6,0
Will Bynum,Detroit,0,1,0,2,2-6,0-0,16:07,1,0,+0,4,0,0-0,3,4
Rodney Stuckey,Detroit,1,0,0,0,0-1,1-2,12:51,0,1,+0,1,0,0-0,0,0
Jonas Jerebko,Detroit,2,0,0,2,2-9,0-0,14:11,3,3,+0,5,1,1-2,5,1
Greg Monroe,Detroit,4,0,0,10,5-13,4-5,34:00,0,0,+0,14,1,0-1,10,2
Brandon Knight,Detroit,3,0,0,2,9-17,1-1,31:43,1,3,+0,21,0,2-6,3,1
Kyle Singler,Detroit,0,1,0,3,3-11,2-3,27:40,1,3,+0,9,3,1-6,4,1
Khris Middleton,Detroit,1,0,0,3,6-12,0-1,20:20,2,4,+0,14,1,2-5,5,1
