Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Nick Collison,Oklahoma City,1,0,0,2,0-1,0-0,19:36,2,3,+0,0,1,0-0,4,3
Kendrick Perkins,Oklahoma City,0,2,0,5,3-4,1-2,30:33,0,6,+0,7,0,0-0,5,3
Kevin Martin,Oklahoma City,1,0,0,1,6-10,2-2,37:09,1,1,+0,18,3,4-6,2,3
Thabo Sefolosha,Oklahoma City,2,0,0,4,2-3,0-0,29:58,3,4,+0,4,3,0-0,7,1
Kevin Durant,Oklahoma City,8,0,0,7,7-20,20-21,48:42,0,4,+0,37,2,3-10,7,5
Russell Westbrook,Oklahoma City,9,0,0,6,10-26,15-17,48:06,2,4,+0,36,0,1-7,8,7
Serge Ibaka,Oklahoma City,1,2,0,3,7-11,2-6,41:47,3,4,+0,16,0,0-0,6,0
Hasheem Thabeet,Oklahoma City,0,1,0,0,0-0,0-0,1:56,0,1,+0,0,0,0-0,0,1
Reggie Jackson,Oklahoma City,0,0,0,0,0-1,0-0,5:51,0,0,+0,0,1,0-1,0,0
DeAndre Liggins,Oklahoma City,0,0,0,0,0-0,0-0,1:22,0,1,+0,0,0,0-0,0,0
Andre Miller,Denver,3,0,0,0,4-10,2-2,28:02,1,4,+0,11,0,1-1,1,1
Andre Iguodala,Denver,3,1,0,1,4-8,0-0,26:44,2,2,+0,9,2,1-2,3,3
Corey Brewer,Denver,3,1,0,3,9-17,5-7,34:02,3,5,+0,26,1,3-6,6,3
Wilson Chandler,Denver,1,0,0,1,4-8,4-4,16:02,3,4,+0,12,0,0-1,4,0
Danilo Gallinari,Denver,3,0,0,6,5-11,5-8,37:30,0,4,+0,18,3,3-7,6,2
JaVale McGee,Denver,0,0,0,2,3-7,2-3,16:51,2,2,+0,8,0,0-0,4,1
Kosta Koufos,Denver,0,0,0,8,5-7,0-0,20:31,3,6,+0,10,1,0-0,11,3
Ty Lawson,Denver,9,0,0,3,4-13,3-4,44:45,2,1,+0,11,1,0-1,5,7
Timofey Mozgov,Denver,0,0,0,0,0-0,0-0,0:24,0,0,+0,0,0,0-0,0,0
Kenneth Faried,Denver,4,4,0,6,7-12,2-6,40:09,4,5,+0,16,1,0-0,10,3
