Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
David Lee,Golden State,3,0,2,4,8-18,4-4,43:12,7,5,-1,20,0,0-0,11,1
Andre Iguodala,Golden State,5,0,0,4,2-4,4-4,30:28,2,3,-3,8,0,0-2,6,3
Andrew Bogut,Golden State,1,3,0,6,2-4,0-2,30:34,4,0,+0,4,2,0-0,10,1
Stephen Curry,Golden State,7,0,0,3,13-27,4-6,43:12,1,3,-1,34,1,4-11,4,6
Klay Thompson,Golden State,0,0,0,2,4-15,2-2,26:31,1,5,-1,12,1,2-7,3,1
Harrison Barnes,Golden State,1,1,0,2,4-8,2-2,22:21,0,1,-6,11,0,1-2,2,1
Draymond Green,Golden State,5,0,0,2,1-4,0-0,17:02,0,1,-6,2,1,0-0,2,0
Steve Blake,Golden State,3,1,0,0,1-3,0-0,16:22,1,4,-3,3,0,1-1,1,0
Jordan Crawford,Golden State,0,0,0,1,1-3,0-0,5:30,0,0,-4,2,0,0-0,1,0
Marreese Speights,Golden State,0,0,1,1,1-2,0-0,4:48,0,0,-5,2,0,0-0,1,0
Amir Johnson,Toronto,5,0,2,8,4-9,1-2,30:12,1,3,+7,9,0,0-0,9,1
Landry Fields,Toronto,0,0,1,5,4-5,0-0,24:48,1,0,-6,8,1,0-0,6,0
Jonas Valanciunas,Toronto,1,1,0,4,5-6,0-0,23:07,1,3,-2,10,1,0-0,5,3
DeMar DeRozan,Toronto,6,0,1,4,10-16,11-12,42:12,0,2,+12,32,1,1-2,4,0
Kyle Lowry,Toronto,8,0,0,1,3-13,4-4,31:26,2,4,+7,13,2,3-6,3,2
Patrick Patterson,Toronto,1,1,0,4,4-10,2-2,28:43,1,3,+7,12,1,2-5,5,2
Greivis Vasquez,Toronto,4,0,1,0,5-13,0-0,22:53,0,0,+10,12,0,2-7,0,1
John Salmons,Toronto,3,0,0,1,1-5,0-0,20:23,0,2,-2,2,0,0-2,1,0
Tyler Hansbrough,Toronto,0,1,0,2,2-2,2-3,13:41,3,1,-1,6,0,0-0,5,0
Nando De Colo,Toronto,0,0,0,1,0-0,0-0,2:34,0,0,-2,0,0,0-0,1,0
