Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Jeff Green,Boston,1,0,0,2,4-13,0-0,39:41,0,4,-15,9,2,1-3,2,4
Brandon Bass,Boston,3,4,0,6,7-10,4-4,31:30,3,1,-6,18,0,0-0,9,2
Kris Humphries,Boston,1,0,1,2,5-7,1-2,25:23,1,2,-29,11,1,0-0,3,2
Jerryd Bayless,Boston,5,0,0,2,6-14,2-2,33:00,0,1,-20,18,1,4-9,2,1
Avery Bradley,Boston,3,0,1,2,0-5,1-1,13:44,0,0,-6,1,0,0-1,2,0
Chris Johnson,Boston,0,0,0,1,1-7,3-4,35:05,1,1,+3,5,2,0-3,2,0
Jared Sullinger,Boston,1,0,0,5,1-6,0-0,19:54,1,2,-3,2,0,0-3,6,1
Phil Pressey,Boston,3,0,0,1,4-8,0-2,18:51,1,2,-2,9,4,1-3,2,2
Kelly Olynyk,Boston,0,0,1,3,3-6,0-0,18:18,4,2,+10,7,0,1-2,7,4
Chris Babb,Boston,0,0,0,1,0-1,0-0,4:35,1,0,-2,0,0,0-1,2,0
Mike Dunleavy,Chicago,3,0,0,3,7-12,5-5,38:49,0,2,+11,22,0,3-6,3,3
Carlos Boozer,Chicago,1,0,0,4,7-12,2-2,24:00,3,3,+4,16,0,0-0,7,1
Joakim Noah,Chicago,5,2,3,6,9-19,1-1,38:59,4,2,+26,19,2,0-1,10,3
Jimmy Butler,Chicago,4,0,1,4,8-13,2-2,42:28,1,1,+9,18,1,0-3,5,0
Kirk Hinrich,Chicago,3,1,0,3,0-6,1-2,27:21,0,1,+11,1,4,0-3,3,1
D.J. Augustin,Chicago,11,0,0,1,1-9,2-2,30:33,0,2,+11,4,0,0-3,1,1
Taj Gibson,Chicago,0,0,0,8,6-9,2-2,28:25,3,4,+5,14,1,0-0,11,3
Tony Snell,Chicago,1,0,0,0,0-0,0-0,4:49,0,1,+0,0,1,0-0,0,1
Nazr Mohammed,Chicago,0,0,0,0,0-0,0-0,4:36,0,0,-7,0,0,0-0,0,0
