Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Thaddeus Young,Philadelphia,2,0,0,3,6-13,2-4,32:21,1,1,-40,14,1,0-1,4,3
Evan Turner,Philadelphia,5,0,0,4,3-11,1-2,25:02,1,1,-22,9,0,2-4,5,2
Spencer Hawes,Philadelphia,2,0,0,6,1-5,0-0,26:20,1,2,-39,2,1,0-2,7,1
Hollis Thompson,Philadelphia,1,0,1,2,2-10,2-2,30:07,1,2,-35,7,1,1-6,3,2
Tony Wroten,Philadelphia,3,0,0,2,5-13,2-4,24:36,0,5,-37,13,3,1-5,2,6
James Anderson,Philadelphia,3,0,0,3,7-14,0-0,25:50,0,2,-15,17,1,3-7,3,0
Lavoy Allen,Philadelphia,1,0,0,6,3-4,1-2,21:01,2,2,+2,7,2,0-0,8,3
Lorenzo Brown,Philadelphia,1,0,0,0,3-6,0-0,19:29,0,1,+16,6,2,0-3,0,0
Elliot Williams,Philadelphia,2,0,0,1,4-7,1-2,18:56,0,4,-15,10,0,1-2,1,0
Brandon Davies,Philadelphia,1,0,1,4,3-7,3-4,16:18,2,4,+5,9,3,0-0,6,2
Alan Anderson,Brooklyn,3,0,0,1,5-7,1-1,28:59,0,1,+35,13,2,2-4,1,1
Mirza Teletovic,Brooklyn,0,0,0,4,4-8,1-4,26:03,1,2,+26,11,1,2-6,5,1
Kevin Garnett,Brooklyn,4,1,0,4,4-8,1-2,16:24,0,2,+34,9,2,0-0,4,1
Joe Johnson,Brooklyn,5,1,0,7,13-20,1-1,30:10,0,2,+32,37,1,10-14,7,0
Deron Williams,Brooklyn,13,0,0,4,5-8,0-1,29:50,0,1,+35,13,1,3-5,4,3
Paul Pierce,Brooklyn,1,0,0,4,3-7,5-7,30:36,1,4,+0,14,0,3-5,5,3
Andray Blatche,Brooklyn,1,0,0,4,8-12,4-5,25:27,1,2,+9,20,2,0-0,5,3
Mason Plumlee,Brooklyn,1,0,0,7,2-4,1-2,21:51,1,4,-2,5,0,0-0,8,1
Shaun Livingston,Brooklyn,4,0,0,2,2-2,0-0,18:10,0,0,+1,5,1,1-1,2,4
Tornike Shengelia,Brooklyn,1,0,0,1,1-1,1-3,6:15,0,2,+5,3,0,0-0,1,2
Tyshawn Taylor,Brooklyn,2,0,0,0,0-1,0-0,6:15,0,0,+5,0,0,0-0,0,1
