Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Corey Brewer,Minnesota,0,0,0,4,6-10,3-4,41:11,0,0,-4,16,2,1-2,4,2
Kevin Love,Minnesota,3,0,1,15,6-20,14-17,35:31,4,3,-2,26,1,0-6,19,2
Ronny Turiaf,Minnesota,2,3,0,2,4-5,0-0,21:07,1,3,-1,8,0,0-0,3,1
Kevin Martin,Minnesota,1,0,1,3,3-11,8-10,34:19,0,1,+6,15,2,1-4,3,3
Ricky Rubio,Minnesota,6,1,2,4,3-10,4-4,32:40,1,2,+8,11,1,1-2,5,3
Dante Cunningham,Minnesota,1,1,1,5,1-3,0-0,29:27,1,3,-1,2,1,0-0,6,0
J.J. Barea,Minnesota,0,0,2,0,3-8,2-2,15:07,0,2,-13,9,1,1-2,0,4
Chase Budinger,Minnesota,0,0,1,1,1-4,0-0,13:41,0,0,-13,2,0,0-2,1,0
Luc Richard Mbah a Moute,Minnesota,1,0,1,0,0-1,0-0,10:19,1,0,-13,0,0,0-0,1,0
Gorgui Dieng,Minnesota,0,0,0,2,1-3,0-0,6:38,0,0,-2,2,0,0-0,2,0
Anthony Davis,New Orleans,1,1,0,8,10-16,6-8,40:49,2,5,+1,26,1,0-0,10,2
Al-Farouq Aminu,New Orleans,2,0,1,5,1-5,0-0,23:14,0,6,-10,2,2,0-0,5,1
Alexis Ajinca,New Orleans,0,1,0,5,2-2,0-0,13:03,1,4,+4,4,0,0-0,6,2
Eric Gordon,New Orleans,4,1,1,1,8-15,2-3,37:12,0,0,+8,20,3,2-4,1,2
Brian Roberts,New Orleans,6,0,0,4,7-13,1-1,29:20,0,3,-8,16,0,1-1,4,1
Anthony Morrow,New Orleans,2,0,0,1,3-6,0-0,21:46,0,1,+17,9,0,3-3,1,0
Tyreke Evans,New Orleans,2,0,2,2,3-10,1-2,20:22,1,1,-4,7,0,0-0,3,3
Luke Babbitt,New Orleans,2,2,0,3,2-7,0-0,19:29,3,4,+15,5,0,1-5,6,0
Greg Stiemsma,New Orleans,0,3,0,1,1-1,0-0,19:11,0,2,+0,2,0,0-0,1,1
Austin Rivers,New Orleans,1,1,1,1,2-6,2-2,15:34,0,2,+12,7,2,1-2,1,0
