Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Trevor Ariza,Washington,2,0,1,6,9-17,1-1,38:09,4,2,+6,21,0,2-7,10,1
Trevor Booker,Washington,1,0,0,3,1-2,0-0,15:37,1,3,-2,2,0,0-0,4,0
Marcin Gortat,Washington,1,2,2,11,3-10,5-6,30:44,3,1,+5,11,2,0-0,14,1
John Wall,Washington,6,0,1,4,6-14,5-8,33:11,0,3,+5,20,2,3-4,4,4
Bradley Beal,Washington,4,0,1,1,6-13,2-4,29:33,0,2,-6,17,0,3-6,1,1
Nene Hilario,Washington,3,1,0,4,4-6,3-5,26:44,0,3,-3,11,1,0-0,4,4
Jan Vesely,Washington,0,1,1,2,6-8,0-2,22:31,5,3,+13,12,0,0-0,7,1
Martell Webster,Washington,0,0,2,2,2-6,0-0,21:17,0,3,+7,6,0,2-3,2,0
Garrett Temple,Washington,6,1,0,0,1-3,0-0,14:49,0,2,+1,2,1,0-1,0,0
Otto Porter Jr.,Washington,1,0,1,0,0-1,0-0,7:25,0,1,+4,0,0,0-0,0,0
Anthony Davis,New Orleans,1,3,0,6,8-13,4-6,32:35,1,4,+11,21,1,1-1,7,3
Al-Farouq Aminu,New Orleans,2,3,0,4,2-5,0-0,29:28,1,2,-7,4,0,0-0,5,1
Alexis Ajinca,New Orleans,2,1,1,5,3-5,0-0,14:42,1,2,+8,6,0,0-0,6,0
Eric Gordon,New Orleans,4,1,1,3,9-18,4-5,37:48,0,2,-3,23,1,1-5,3,0
Jrue Holiday,New Orleans,3,0,1,3,3-11,2-2,28:58,0,1,-11,8,3,0-1,3,1
Jason Smith,New Orleans,2,0,1,1,1-5,5-6,22:47,2,3,-21,7,0,0-0,3,1
Greg Stiemsma,New Orleans,0,1,0,3,5-5,0-0,20:22,2,5,+0,10,0,0-0,5,1
Brian Roberts,New Orleans,3,0,0,2,3-7,3-3,19:02,0,2,+5,11,1,2-4,2,2
Tyreke Evans,New Orleans,5,0,1,1,0-5,3-4,17:30,0,0,-21,3,2,0-0,1,1
Austin Rivers,New Orleans,1,0,0,1,1-4,1-1,12:36,0,3,+14,3,0,0-2,1,0
Anthony Morrow,New Orleans,0,0,0,0,0-0,0-0,4:12,1,0,-5,0,0,0-0,1,0
