Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Jannero Pargo,Charlotte,4,1,0,1,5-12,4-4,21:13,1,1,+0,18,1,4-6,2,2
Ben Gordon,Charlotte,3,0,0,4,4-11,0-0,25:12,0,1,+0,8,0,0-4,4,4
Josh McRoberts,Charlotte,3,2,0,9,4-9,1-1,38:13,1,5,+0,9,2,0-3,10,0
Gerald Henderson,Charlotte,4,1,0,1,6-12,4-4,33:32,0,1,+0,16,1,0-0,1,1
Byron Mullens,Charlotte,2,0,0,4,3-5,1-5,16:32,1,2,+0,8,0,1-2,5,0
Jeff Adrien,Charlotte,1,0,0,0,0-2,1-2,9:47,0,1,+0,1,1,0-0,0,0
Bismack Biyombo,Charlotte,0,3,0,6,2-3,1-2,31:28,3,3,+0,5,1,0-0,9,2
Kemba Walker,Charlotte,4,0,0,0,6-13,0-1,26:47,0,1,+0,14,1,2-5,0,2
Michael Kidd-Gilchrist,Charlotte,2,0,0,2,3-7,0-0,24:43,0,2,+0,6,0,0-0,2,0
Jeffery Taylor,Charlotte,0,0,0,2,1-2,1-2,12:33,0,0,+0,3,0,0-0,2,1
Paul Pierce,Boston,8,3,0,5,4-7,4-5,23:00,1,2,+0,14,0,2-3,6,3
Jason Terry,Boston,2,1,0,3,5-6,2-3,23:36,0,1,+0,15,1,3-3,3,1
Chris Wilcox,Boston,4,1,0,3,2-3,2-2,22:36,2,4,+0,6,0,0-0,5,0
Brandon Bass,Boston,0,0,0,6,5-9,0-0,31:12,0,2,+0,10,0,0-0,6,1
Shavlik Randolph,Boston,0,0,0,4,3-9,0-1,15:23,4,3,+0,6,2,0-0,8,1
Jeff Green,Boston,4,0,0,4,5-9,0-0,30:35,1,0,+0,10,0,0-1,5,2
Courtney Lee,Boston,4,3,0,3,5-7,0-0,32:31,2,1,+0,12,1,2-2,5,0
DJ White,Boston,1,0,0,0,3-4,0-3,5:00,0,2,+0,6,0,0-0,0,0
Terrence Williams,Boston,0,0,0,0,2-5,1-2,11:15,0,0,+0,5,1,0-0,0,0
Avery Bradley,Boston,2,0,0,2,4-12,4-4,24:42,0,4,+0,13,1,1-2,2,2
Jordan Crawford,Boston,3,0,0,2,3-8,0-0,20:10,0,2,+0,8,0,2-4,2,3
