Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Mike Scott,Atlanta,2,0,1,5,8-18,1-3,39:39,0,3,-10,20,3,3-9,5,0
DeMarre Carroll,Atlanta,3,0,0,4,2-5,4-6,37:43,2,3,-2,10,3,2-4,6,2
Elton Brand,Atlanta,4,2,0,3,4-6,5-6,30:41,3,4,+2,13,1,0-0,6,1
Kyle Korver,Atlanta,3,1,0,3,6-10,0-0,37:03,1,3,+16,18,1,6-7,4,1
Jeff Teague,Atlanta,9,1,2,6,14-21,1-3,31:19,0,5,-5,29,2,0-2,6,3
Lou Williams,Atlanta,3,0,0,0,3-7,7-8,25:12,0,0,-22,15,0,2-6,0,2
Mike Muscala,Atlanta,0,2,1,4,2-6,0-0,19:05,1,2,-12,4,0,0-1,5,1
Shelvin Mack,Atlanta,0,0,1,1,5-11,0-0,17:28,0,0,-8,11,1,1-2,1,1
Dennis Schroder,Atlanta,0,0,0,0,0-0,0-0,1:50,0,0,-4,0,0,0-0,0,1
P.J. Tucker,Phoenix,6,0,0,1,4-7,0-0,34:28,1,2,+10,10,1,2-3,2,2
Channing Frye,Phoenix,2,0,1,2,4-7,0-0,20:46,2,3,+1,9,1,1-2,4,0
Miles Plumlee,Phoenix,0,0,1,3,1-3,0-0,11:45,1,2,-6,2,1,0-0,4,1
Goran Dragic,Phoenix,8,2,1,4,6-13,5-8,33:25,1,3,-4,19,0,2-5,5,2
Gerald Green,Phoenix,1,1,1,2,9-14,10-10,30:27,1,2,+3,33,0,5-8,3,2
Markieff Morris,Phoenix,3,0,0,8,5-8,9-10,31:35,0,2,+16,21,1,2-2,8,4
Marcus Morris,Phoenix,0,1,0,8,8-14,0-0,27:27,1,4,+0,18,1,2-3,9,3
Ish Smith,Phoenix,7,1,0,3,3-5,2-2,26:13,0,1,+12,8,3,0-0,3,1
Leandro Barbosa,Phoenix,2,0,1,1,3-6,0-0,12:39,0,1,+1,7,0,1-1,1,0
Shavlik Randolph,Phoenix,0,0,1,2,1-3,0-0,10:14,0,1,+10,2,1,0-0,2,0
Archie Goodwin,Phoenix,0,0,0,0,0-0,0-0,1:01,0,0,+2,0,0,0-0,0,0
