Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Anthony Davis,New Orleans,3,4,0,5,11-20,0-1,37:55,5,2,+13,22,2,0-0,10,1
Anthony Morrow,New Orleans,0,0,0,0,2-5,2-2,17:21,0,1,+3,7,2,1-2,0,1
Jason Smith,New Orleans,0,2,0,5,4-8,0-0,24:01,0,4,+9,8,0,0-0,5,1
Jrue Holiday,New Orleans,13,1,2,5,8-13,3-4,40:34,2,4,+15,20,3,1-2,7,1
Eric Gordon,New Orleans,7,0,1,2,11-16,2-2,39:45,0,2,+20,26,2,2-5,2,1
Tyreke Evans,New Orleans,4,1,1,5,6-10,4-5,35:15,0,1,+12,16,4,0-0,5,4
Ryan Anderson,New Orleans,2,0,0,5,7-16,0-0,25:55,3,3,+8,18,0,4-9,8,2
Brian Roberts,New Orleans,1,0,0,1,2-5,0-0,14:15,0,3,+1,4,0,0-2,1,1
Louis Amundson,New Orleans,0,1,0,2,0-0,0-0,5:00,0,1,-1,0,0,0-0,2,0
Thaddeus Young,Philadelphia,4,1,2,4,6-15,1-4,36:03,8,3,-13,15,1,2-4,12,3
Evan Turner,Philadelphia,4,0,1,5,9-15,1-1,34:45,1,5,-10,22,1,3-3,6,2
Spencer Hawes,Philadelphia,2,3,0,9,5-11,0-1,25:23,0,1,-9,12,0,2-6,9,1
Michael Carter-Williams,Philadelphia,10,0,2,1,4-13,1-4,32:05,1,3,-11,10,1,1-6,2,5
James Anderson,Philadelphia,1,0,1,3,3-9,0-0,21:35,1,2,-18,7,1,1-5,4,2
Tony Wroten,Philadelphia,1,0,2,2,9-13,5-9,23:44,1,3,+2,24,0,1-2,3,4
Hollis Thompson,Philadelphia,1,0,0,3,2-6,0-0,22:26,3,0,+5,5,1,1-3,6,0
Lavoy Allen,Philadelphia,2,0,1,1,3-5,0-0,19:51,2,1,-9,6,0,0-0,3,0
Elliot Williams,Philadelphia,0,0,0,1,1-5,1-2,11:54,0,0,-8,4,0,1-2,1,1
Brandon Davies,Philadelphia,3,0,0,2,0-0,0-0,11:00,1,1,-5,0,1,0-0,3,0
Lorenzo Brown,Philadelphia,0,0,0,0,0-0,0-0,1:14,0,0,-4,0,0,0-0,0,0
