Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Steve Nash,LA Lakers,4,0,0,4,7-15,4-4,35:09,0,0,+0,20,0,2-6,4,3
Kobe Bryant,LA Lakers,2,0,0,2,8-19,11-12,39:24,1,3,+0,30,0,3-7,3,2
Antawn Jamison,LA Lakers,0,0,0,4,3-8,1-2,22:25,4,3,+0,8,0,1-4,8,0
Metta World Peace,LA Lakers,1,0,0,2,5-11,3-4,32:42,1,4,+0,16,0,3-6,3,1
Steve Blake,LA Lakers,3,0,0,0,2-3,0-0,19:02,0,2,+0,5,0,1-1,0,1
Dwight Howard,LA Lakers,0,0,0,11,1-7,4-8,37:07,5,6,+0,6,0,0-0,16,2
Chris Duhon,LA Lakers,0,0,0,0,0-0,0-0,1:32,0,0,+0,0,0,0-0,0,0
Earl Clark,LA Lakers,1,1,0,6,3-8,6-8,30:05,5,2,+0,13,0,1-2,11,5
Jodie Meeks,LA Lakers,0,0,0,1,2-6,2-2,21:02,0,1,+0,7,0,1-3,1,2
Robert Sacre,LA Lakers,0,0,0,0,0-0,0-0,1:32,0,0,+0,0,0,0-0,0,0
Derek Fisher,Oklahoma City,0,0,0,0,3-4,2-2,18:01,0,1,+0,10,2,2-2,0,0
Nick Collison,Oklahoma City,1,0,0,2,2-3,2-2,12:49,2,4,+0,6,0,0-0,4,0
Kendrick Perkins,Oklahoma City,0,0,0,4,0-5,2-2,20:11,1,4,+0,2,0,0-0,5,0
Kevin Martin,Oklahoma City,5,0,0,1,3-12,2-2,28:54,0,1,+0,11,0,3-11,1,0
Thabo Sefolosha,Oklahoma City,1,0,0,0,2-4,0-0,27:37,1,5,+0,5,2,1-3,1,0
Ronnie Brewer,Oklahoma City,0,0,0,1,0-0,0-0,6:07,0,0,+0,0,1,0-0,1,1
Kevin Durant,Oklahoma City,5,3,0,8,9-22,7-8,39:57,1,2,+0,26,3,1-3,9,0
Russell Westbrook,Oklahoma City,5,0,0,6,15-29,7-8,35:49,4,1,+0,37,2,0-2,10,1
Serge Ibaka,Oklahoma City,0,2,0,4,6-8,0-0,28:22,2,4,+0,13,0,1-1,6,0
Hasheem Thabeet,Oklahoma City,1,0,0,0,1-1,0-0,6:33,3,2,+0,2,0,0-0,3,0
Reggie Jackson,Oklahoma City,2,0,0,2,5-7,0-0,13:08,0,3,+0,10,0,0-1,2,0
DeAndre Liggins,Oklahoma City,0,0,0,0,0-0,0-0,1:16,0,0,+0,0,0,0-0,0,0
Perry Jones,Oklahoma City,0,0,0,0,0-1,0-0,1:16,0,0,+0,0,0,0-0,0,0
