Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Roger Mason Jr.,New Orleans,1,0,0,2,3-7,1-1,22:24,0,2,+0,9,1,2-3,2,0
Jason Smith,New Orleans,0,0,0,1,0-3,0-0,6:50,1,1,+0,0,0,0-0,2,0
Eric Gordon,New Orleans,2,0,0,2,7-14,7-9,29:22,1,3,+0,22,2,1-6,3,1
Robin Lopez,New Orleans,2,1,0,2,5-14,0-0,28:32,3,3,+0,10,1,0-0,5,1
Ryan Anderson,New Orleans,0,0,0,4,3-12,0-0,21:25,1,1,+0,7,0,1-8,5,2
Al-Farouq Aminu,New Orleans,0,2,0,9,1-1,0-0,25:57,2,3,+0,2,0,0-0,11,1
Xavier Henry,New Orleans,0,0,0,0,3-4,0-0,9:03,0,1,+0,6,0,0-0,0,1
Greivis Vasquez,New Orleans,6,0,0,5,4-10,3-4,35:42,0,3,+0,11,1,0-3,5,4
Lance Thomas,New Orleans,1,0,0,2,0-0,0-0,13:00,1,2,+0,0,0,0-0,3,1
Anthony Davis,New Orleans,2,1,0,5,6-13,1-3,33:14,3,3,+0,13,1,0-0,8,0
Austin Rivers,New Orleans,0,0,0,0,0-0,0-0,3:55,0,0,+0,0,0,0-0,0,2
Brian Roberts,New Orleans,0,0,0,3,1-4,5-5,10:36,0,1,+0,7,0,0-3,3,0
Jason Kidd,New York,8,0,0,4,2-4,0-0,22:36,0,2,+0,5,1,1-3,4,2
Tyson Chandler,New York,2,3,0,12,1-3,3-6,26:37,2,1,+0,5,0,0-0,14,1
Amar'e Stoudemire,New York,0,0,0,1,3-6,6-6,23:02,2,5,+0,12,0,0-0,3,0
Carmelo Anthony,New York,3,1,0,5,9-25,7-8,40:00,2,2,+0,27,1,2-8,7,2
J.R. Smith,New York,6,0,0,4,3-11,2-3,27:01,0,3,+0,8,2,0-3,4,2
Ronnie Brewer,New York,0,1,0,1,1-3,0-0,13:32,1,0,+0,2,1,0-0,2,0
James White,New York,0,0,0,1,1-2,0-0,10:29,1,0,+0,2,0,0-0,2,0
Steve Novak,New York,0,0,0,1,3-8,0-0,17:04,0,2,+0,9,0,3-7,1,0
Chris Copeland,New York,0,0,0,4,9-15,0-0,30:10,0,2,+0,22,0,4-8,4,0
Pablo Prigioni,New York,5,0,0,2,3-4,1-2,29:29,2,4,+0,8,1,1-1,4,2
