Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Thaddeus Young,Philadelphia,2,0,1,4,7-13,4-6,37:27,1,2,+5,19,2,1-4,5,2
Evan Turner,Philadelphia,1,0,1,4,9-18,3-4,34:20,1,4,-1,21,1,0-1,5,3
Spencer Hawes,Philadelphia,3,2,1,8,6-16,2-2,34:28,3,4,-1,16,0,2-5,11,3
James Anderson,Philadelphia,2,0,0,3,5-10,0-0,39:27,0,1,+5,15,4,5-8,3,3
Michael Carter-Williams,Philadelphia,8,3,2,5,6-13,7-9,37:15,0,4,+19,19,2,0-0,5,3
Tony Wroten,Philadelphia,1,0,0,2,0-0,0-0,17:30,0,2,-26,0,0,0-0,2,1
Elliot Williams,Philadelphia,1,0,1,3,0-2,2-2,15:30,1,2,-14,2,0,0-1,4,0
Lavoy Allen,Philadelphia,0,0,0,1,3-5,0-0,15:20,1,3,-2,6,0,0-0,2,0
Arnett Moultrie,Philadelphia,0,0,1,3,1-3,0-0,8:43,0,2,-10,2,0,0-0,3,1
Richard Jefferson,Utah,1,0,0,1,6-10,0-0,30:38,0,1,-10,12,3,0-2,1,3
Marvin Williams,Utah,0,0,0,10,5-8,2-2,30:21,4,1,-8,13,0,1-3,14,2
Derrick Favors,Utah,0,1,0,1,0-2,0-0,5:49,0,1,-1,0,0,0-0,1,0
Gordon Hayward,Utah,7,3,1,5,3-17,11-12,37:47,2,2,+7,17,2,0-4,7,1
Trey Burke,Utah,2,0,3,1,3-12,0-0,29:13,1,2,+2,7,0,1-4,2,1
Enes Kanter,Utah,2,1,1,6,6-15,0-0,29:17,1,3,+3,12,0,0-0,7,2
Alec Burks,Utah,1,0,0,4,6-10,13-14,22:48,0,4,+11,26,3,1-2,4,3
Diante Garrett,Utah,1,1,0,3,2-4,0-0,18:47,0,0,+3,4,0,0-0,3,0
Jeremy Evans,Utah,0,1,0,2,5-7,0-0,18:01,2,2,+9,10,1,0-0,4,0
Rudy Gobert,Utah,1,0,0,1,1-1,2-4,12:32,1,1,+7,4,0,0-0,2,0
Brandon Rush,Utah,0,0,0,0,0-1,0-0,4:47,0,2,+2,0,1,0-1,0,0
