Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Chandler Parsons,Houston,3,0,0,6,8-16,3-3,35:38,1,4,-10,20,2,1-3,7,4
Terrence Jones,Houston,0,0,1,2,0-4,0-0,9:48,1,2,-7,0,0,0-0,3,1
Omer Asik,Houston,0,0,0,13,3-5,3-6,31:53,2,3,-1,9,1,0-0,15,3
James Harden,Houston,4,0,0,6,7-17,10-12,39:37,0,4,-14,26,2,2-6,6,1
Jeremy Lin,Houston,7,1,1,0,6-18,1-2,38:52,1,4,+15,16,2,3-7,1,2
Omri Casspi,Houston,1,0,0,4,2-4,3-4,23:17,1,2,+8,8,0,1-2,5,0
Donatas Motiejunas,Houston,1,0,0,2,6-11,1-1,22:41,3,5,+2,13,0,0-3,5,3
Isaiah Canaan,Houston,1,0,1,3,2-8,1-2,17:38,1,2,-2,7,1,2-5,4,0
Francisco Garcia,Houston,2,0,0,1,2-3,0-0,17:25,0,3,-3,4,0,0-0,1,0
Jordan Hamilton,Houston,0,0,0,0,0-1,0-0,3:11,0,1,-8,0,0,0-0,0,1
Terrence Ross,Toronto,0,0,0,9,6-12,1-2,34:39,0,3,+8,14,0,1-5,9,4
Amir Johnson,Toronto,0,0,0,2,0-0,0-0,2:58,0,0,-4,0,0,0-0,2,0
Jonas Valanciunas,Toronto,1,1,0,5,4-7,7-9,29:59,1,3,+12,15,1,0-0,6,1
DeMar DeRozan,Toronto,4,0,0,6,10-19,8-10,40:07,0,5,+0,29,2,1-3,6,2
Greivis Vasquez,Toronto,8,0,1,4,4-12,3-4,39:54,0,4,+6,15,1,4-7,4,0
Patrick Patterson,Toronto,1,1,0,2,3-7,1-3,25:40,0,1,+2,8,1,1-4,2,1
John Salmons,Toronto,2,0,0,3,3-8,4-4,22:05,0,0,-6,12,0,2-3,3,1
Tyler Hansbrough,Toronto,2,1,0,2,2-2,3-5,17:48,1,3,-6,7,1,0-0,3,2
Steve Novak,Toronto,0,0,0,0,1-4,0-0,14:15,0,4,+6,3,1,1-3,0,1
Nando De Colo,Toronto,2,0,0,0,1-4,2-2,12:35,1,2,+2,4,0,0-0,1,1
