Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Kevin Garnett,Boston,3,1,0,5,6-13,1-2,30:24,1,2,+0,13,2,0-0,6,0
Paul Pierce,Boston,4,1,0,5,7-13,2-2,29:57,0,1,+0,18,3,2-5,5,4
Jason Terry,Boston,4,0,0,2,6-13,2-3,31:21,0,0,+0,18,0,4-9,2,2
Chris Wilcox,Boston,0,0,0,0,3-4,0-0,13:29,1,3,+0,6,0,0-0,1,2
Leandro Barbosa,Boston,0,0,0,0,1-4,0-0,9:22,1,1,+0,2,0,0-0,1,0
Brandon Bass,Boston,0,0,0,2,1-5,0-0,18:13,1,3,+0,2,0,0-0,3,1
Rajon Rondo,Boston,9,0,0,4,3-7,0-0,34:00,1,4,+0,6,0,0-1,5,7
Jeff Green,Boston,1,1,0,2,5-10,0-0,31:47,1,4,+0,10,0,0-0,3,1
Courtney Lee,Boston,1,0,0,4,5-10,1-1,30:14,1,1,+0,11,0,0-1,5,0
Jared Sullinger,Boston,0,0,0,3,1-2,0-0,11:13,4,1,+0,2,1,0-0,7,0
Tim Duncan,San Antonio,2,2,0,9,2-13,1-2,31:12,3,0,+0,5,1,0-0,12,2
Manu Ginobili,San Antonio,0,0,0,0,1-2,0-0,4:14,1,0,+0,3,0,1-2,1,0
Tony Parker,San Antonio,8,0,0,3,8-14,5-6,36:19,0,1,+0,22,4,1-2,3,1
Boris Diaw,San Antonio,3,0,0,2,2-2,0-0,21:37,2,2,+0,4,0,0-0,4,2
Matt Bonner,San Antonio,3,0,0,0,3-6,0-0,14:50,0,2,+0,7,1,1-2,0,0
Tiago Splitter,San Antonio,4,1,0,6,6-10,4-6,28:21,2,1,+0,16,0,0-0,8,2
Danny Green,San Antonio,4,0,0,1,4-10,1-2,34:14,0,4,+0,12,0,3-7,1,2
Nando De Colo,San Antonio,1,1,0,2,3-6,1-1,20:07,2,1,+0,8,2,1-1,4,0
Patty Mills,San Antonio,0,0,0,0,1-3,0-0,11:41,1,1,+0,3,0,1-3,1,1
James Anderson,San Antonio,0,0,0,1,1-2,0-0,5:32,0,0,+0,3,0,1-2,1,1
Gary Neal,San Antonio,3,0,0,3,7-13,3-3,31:53,0,0,+0,20,1,3-6,3,1
