Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Anthony Davis,New Orleans,2,3,0,7,5-14,8-9,36:48,2,1,+4,18,3,0-0,9,0
Al-Farouq Aminu,New Orleans,1,0,1,4,4-7,1-2,23:49,3,0,+13,9,1,0-1,7,1
Jason Smith,New Orleans,0,0,0,2,4-8,2-2,28:47,2,5,+6,10,0,0-0,4,1
Eric Gordon,New Orleans,2,1,2,2,6-14,6-6,33:58,2,0,+19,19,2,1-4,4,1
Jrue Holiday,New Orleans,3,0,1,0,5-11,0-0,30:37,0,4,+19,11,2,1-2,0,4
Tyreke Evans,New Orleans,4,1,1,5,7-12,2-2,30:03,2,3,-3,16,0,0-1,7,3
Greg Stiemsma,New Orleans,1,0,0,3,2-2,0-0,24:20,2,3,+17,4,0,0-0,5,1
Brian Roberts,New Orleans,3,0,0,2,2-4,0-0,16:06,0,1,-1,5,1,1-3,2,1
Anthony Morrow,New Orleans,0,0,0,1,3-6,0-0,11:42,0,0,+0,7,1,1-2,1,1
Lance Thomas,New Orleans,0,0,0,0,0-0,0-0,3:45,0,0,+3,0,0,0-0,0,0
Austin Rivers,New Orleans,0,0,0,0,0-0,0-0,0:05,0,0,-2,0,0,0-0,0,0
Tayshaun Prince,Memphis,1,1,0,2,2-4,0-0,16:46,0,1,-6,4,0,0-0,2,2
Zach Randolph,Memphis,1,0,0,0,1-1,0-0,7:53,0,1,-10,2,0,0-0,0,2
Marc Gasol,Memphis,4,1,2,1,4-11,3-4,30:41,0,3,-19,11,1,0-0,1,3
Mike Conley,Memphis,1,0,0,1,10-16,6-6,33:41,0,1,-25,26,1,0-4,1,1
Tony Allen,Memphis,1,1,0,3,3-6,0-0,21:52,2,1,-4,6,1,0-1,5,2
Ed Davis,Memphis,2,0,0,3,3-4,1-2,24:16,2,3,+2,7,0,0-0,5,0
Mike Miller,Memphis,2,0,0,6,3-4,0-0,23:54,0,3,-5,9,2,3-4,6,2
Kosta Koufos,Memphis,1,1,0,2,2-4,2-2,17:12,1,0,+9,6,0,0-0,3,0
Quincy Pondexter,Memphis,1,0,1,0,0-4,0-0,16:46,1,1,-22,0,0,0-3,1,1
Jerryd Bayless,Memphis,1,0,0,2,1-5,0-0,13:34,0,1,-5,3,0,1-2,2,1
Jon Leuer,Memphis,0,0,1,1,2-5,0-0,12:43,0,1,-10,4,0,0-0,1,0
Jamaal Franklin,Memphis,0,1,1,1,2-4,0-0,10:33,1,1,+14,4,0,0-1,2,0
Nick Calathes,Memphis,2,0,0,0,1-3,0-0,10:09,0,3,+6,2,0,0-0,0,4
