Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Ray Allen,Miami,1,0,0,4,7-10,3-3,30:28,0,4,+0,21,0,4-4,4,0
Rashard Lewis,Miami,0,0,0,0,0-1,0-0,1:06,1,0,+0,0,0,0-0,1,1
Mike Miller,Miami,1,0,0,4,0-1,0-0,24:31,1,4,+0,0,1,0-1,5,1
Shane Battier,Miami,3,0,0,1,2-6,1-1,17:30,0,2,+0,7,0,2-6,1,0
LeBron James,Miami,8,0,0,3,8-22,7-9,43:41,3,1,+0,25,4,2-4,6,3
Chris Bosh,Miami,1,1,0,1,7-11,2-2,37:53,5,4,+0,16,1,0-0,6,1
Dwyane Wade,Miami,10,2,0,2,10-22,5-6,40:28,2,1,+0,25,1,0-0,4,4
James Jones,Miami,0,0,0,0,1-1,0-0,1:06,0,0,+0,3,0,1-1,0,0
Udonis Haslem,Miami,0,0,0,3,0-1,0-0,9:01,0,2,+0,0,0,0-0,3,0
Joel Anthony,Miami,0,0,0,0,0-0,0-0,1:06,0,0,+0,0,0,0-0,0,0
Mario Chalmers,Miami,1,0,0,4,2-10,1-2,26:35,0,5,+0,7,1,2-6,4,2
Norris Cole,Miami,0,0,0,0,0-1,0-0,6:35,0,1,+0,0,0,0-1,0,1
Tim Duncan,San Antonio,1,3,0,9,7-10,3-4,37:52,3,1,+0,17,0,0-0,12,1
Manu Ginobili,San Antonio,10,0,0,2,8-14,7-8,33:00,0,4,+0,24,1,1-4,2,3
Tony Parker,San Antonio,5,0,0,1,10-14,6-8,35:43,0,2,+0,26,0,0-1,1,3
Boris Diaw,San Antonio,3,1,0,3,0-1,1-2,27:05,1,2,+0,1,0,0-1,4,3
Matt Bonner,San Antonio,0,0,0,0,0-0,0-0,1:29,0,0,+0,0,1,0-0,0,0
Tiago Splitter,San Antonio,0,1,0,2,2-4,0-0,10:03,0,3,+0,4,0,0-0,2,3
Danny Green,San Antonio,0,3,0,6,8-15,2-2,39:11,0,4,+0,24,0,6-10,6,2
Nando De Colo,San Antonio,0,0,0,0,0-0,0-0,1:06,0,0,+0,0,0,0-0,0,0
Gary Neal,San Antonio,1,0,0,1,1-4,0-0,20:43,0,2,+0,2,0,0-2,1,1
Kawhi Leonard,San Antonio,1,0,0,7,6-8,2-2,32:42,1,3,+0,16,3,2-4,8,2
Cory Joseph,San Antonio,0,0,0,0,0-0,0-0,1:06,0,0,+0,0,0,0-0,0,0
