Player Name,Team,Assists,Blocked Shots,Blocks Against,Defensive Rebounds,Free Throws,Field Goals,Minutes Played,Offensive Rebounds,Plus Minus,Personal Fouls,Points Scored,Steals,Three Pointers,Total Rebounds,Turnovers
Richard Jefferson,Utah,1,1,0,2,5-6,1-1,26:41,0,3,+25,14,0,3-3,2,2
Marvin Williams,Utah,2,0,2,2,4-9,0-0,26:27,1,2,+16,11,4,3-6,3,0
Derrick Favors,Utah,3,4,3,5,9-13,1-2,36:29,1,3,+24,19,1,0-0,6,3
Gordon Hayward,Utah,5,0,0,11,11-18,7-7,38:03,2,4,+15,30,1,1-5,13,0
Trey Burke,Utah,10,0,0,2,3-12,3-3,36:43,0,0,+19,10,0,1-5,2,1
Alec Burks,Utah,2,0,3,1,3-9,1-1,22:27,2,1,-14,7,0,0-1,3,1
Jeremy Evans,Utah,0,0,1,7,3-9,4-4,21:33,4,2,-6,10,0,0-0,11,0
Enes Kanter,Utah,0,0,2,1,0-5,0-0,11:31,0,3,-14,0,0,0-0,1,1
Diante Garrett,Utah,0,0,0,1,0-2,2-2,10:09,0,0,-10,2,0,0-1,1,1
Brandon Rush,Utah,1,1,0,1,0-1,0-0,9:57,1,3,-5,0,0,0-0,2,1
Wilson Chandler,Denver,3,2,2,4,7-16,1-2,32:47,3,4,-20,17,2,2-7,7,1
Kenneth Faried,Denver,0,2,0,5,3-7,1-4,17:51,4,2,-13,7,0,0-1,9,0
J.J. Hickson,Denver,2,1,1,3,4-9,4-7,21:07,1,3,-20,12,1,0-0,4,0
Ty Lawson,Denver,4,0,0,2,0-6,0-0,26:44,0,1,-30,0,0,0-1,2,2
Randy Foye,Denver,1,1,1,1,0-3,0-0,14:36,0,2,-13,0,0,0-2,1,1
Andre Miller,Denver,7,1,0,3,3-5,5-6,27:53,0,2,+15,11,2,0-0,3,3
Nate Robinson,Denver,3,0,1,2,3-11,0-0,26:47,2,3,+8,7,1,1-4,4,1
Timofey Mozgov,Denver,0,2,1,7,6-11,1-2,24:56,0,3,+8,13,0,0-0,7,0
Jordan Hamilton,Denver,1,0,0,5,6-8,1-1,24:46,0,0,-2,17,1,4-6,5,0
Darrell Arthur,Denver,1,2,0,2,4-9,1-2,22:33,2,3,+17,9,0,0-0,4,0
